Feature	Intercept_mean	oils_nuts_fg_eaten_mean	Intercept_std	oils_nuts_fg_eaten_std	Intercept_hdi	oils_nuts_fg_eaten_hdi
99b02f389bd0b7abad0d4d8affb09e22	-9.607502260000006	-0.00842325181664998	0.12454285681118932	0.00528036232648038	(-9.83892, -9.37735)	(-0.0181844, 0.0018926)
d3d99580d90cca486a23372a474e9571	-9.121905250000015	0.009601659050499978	0.10146051726675509	0.003931477590732394	(-9.30801, -8.93519)	(0.00203036, 0.0168084)
7076b69bea6fb40b94f8b32fd85fdb46	-9.914858164999997	0.005390679795474999	0.10823482793621814	0.004495005354455393	(-10.12, -9.7173)	(-0.00324499, 0.0138062)
e82ab12c51a893c6d7938a16632199a8	-7.487639590000006	-0.003306550749290004	0.14931630549853517	0.0060049452362029776	(-7.75114, -7.17758)	(-0.0142039, 0.00817778)
2ae945b550c248752a5b463c9aca1a6a	-9.51116794499999	0.0021730113959700027	0.12687651225867996	0.00533699231000207	(-9.72908, -9.2705)	(-0.00751881, 0.012614)
b423592b0ae631882095792b27729b9c	-9.32400428500002	0.023967599565	0.1400079562606668	0.005443385460676542	(-9.61198, -9.09395)	(0.0136926, 0.0343443)
3f1ed51e954b35a8108c12dd882b696b	-7.047333504999997	-0.0010020229943250004	0.09492821165841565	0.003725070327067153	(-7.22468, -6.86396)	(-0.00837234, 0.00561891)
1fb601d8edb6994ffb112ad1a34828d5	-9.300814910000005	0.00787094398390001	0.09972999135110705	0.004082402866079506	(-9.48516, -9.10702)	(-0.000143245, 0.0152133)
9f74473636e6874853d88dfcbcecff49	-6.676019675000008	0.003323901141225001	0.11014537897726069	0.004606473435143563	(-6.88173, -6.47072)	(-0.00514343, 0.0118098)
4c731267e801c2afe253b5cbb58bdd24	-4.574835195000003	-0.005371278659549992	0.043596878689442634	0.0017418722177397422	(-4.65581, -4.49268)	(-0.00871355, -0.00233676)
14387daaf0161dd3c971efd0f8806ffd	-7.972924119999992	-0.001135999793924	0.07582266711825417	0.0029760785357081532	(-8.11964, -7.83155)	(-0.00648691, 0.00442804)
