Feature	Intercept_mean	CV_HEI_mean	Intercept_std	CV_HEI_std	Intercept_hdi	CV_HEI_hdi
7e9ed2c841e64976eace4b578ff56a26	-4.279828489999999	-0.036587559696302625	0.4401011056413286	0.022874534885323514	(-5.12726, -3.53491)	(-0.0763461, 0.00602694)
a6099802840e60febef8e896967b7747	-6.975706590000001	0.0022353525030900023	0.15061098820495109	0.0077662795287352085	(-7.24506, -6.68773)	(-0.0121899, 0.0165302)
904ad13c7b8512200836d5cd9fb09e1b	-9.089277319999983	0.008704968572849987	0.35876880178342907	0.01852960375271145	(-9.76165, -8.44898)	(-0.0245821, 0.0439673)
1aab913302590e21a7be28b1494a3320	-9.166560950000003	0.0031859122736500045	0.20929280404327663	0.010778385948551874	(-9.56526, -8.80733)	(-0.0157489, 0.0229275)
e644522cf6d7222c9da7f9ecf614cd89	-8.285112314999983	-0.02538328771169998	0.32158539996490937	0.016625002291198034	(-8.88571, -7.65055)	(-0.0587838, 0.00296513)
bad4f7c5ada34a1f813946abcfe5c556	-4.116199479999997	-0.031144313560000057	0.14598603299504231	0.007504756711395223	(-4.38032, -3.84313)	(-0.0465029, -0.0187212)
399bcf0feb12a20ca0731d8d65268dae	-6.647533100000018	0.018618753972457526	0.2623082168043732	0.013396613384656328	(-7.14743, -6.1866)	(-0.00530926, 0.0428488)
32f7e6bfc42fe19c17f9459bd9be4b67	-7.441433590000003	0.013885722789099986	0.30472391838812374	0.015733879694577048	(-7.95146, -6.82945)	(-0.0147544, 0.0427416)
c942f59feffce9c3ab527135de234101	-5.7182416149999895	0.02570727888935005	0.21014337374978478	0.010774118379572834	(-6.11225, -5.35356)	(0.00584696, 0.0452061)
29bb5fa7f45e47bbabab8cc1b1b3d18e	-10.068941535000013	0.06450795181	0.3915568816504108	0.020125094279196277	(-10.8081, -9.3494)	(0.0242721, 0.0995094)
7b2ff5940de11da4dc3bb208805dff11	-8.634694340000008	0.012905792889849972	0.22104673339265704	0.011459914330403848	(-9.03974, -8.20998)	(-0.00822505, 0.0344066)
6c7fa77831ae630967a6fbfc8ee47901	-3.6767825400000023	0.01131971450354999	0.11325280892520223	0.005877638447375313	(-3.88726, -3.47189)	(-0.000127273, 0.0214147)
6c83fec6e8d03fad51eabc871853c991	-7.565413775	-0.044166500963300014	0.395633768294997	0.020695187879472887	(-8.2461, -6.74355)	(-0.0836763, -0.0060685)
23597fea41001255f06321d42aefd3bd	-8.506614374999984	0.005686702514290003	0.2542540218669301	0.01315340103173011	(-9.02787, -8.07376)	(-0.0172809, 0.0323265)
ee02d6d3506da57909d5e603709a295f	-6.726393580000015	-0.001844555140185	0.15461261579147936	0.00788996414744738	(-7.01987, -6.44545)	(-0.0163594, 0.0131016)
e6a34eb113dba66df0b8bbec907a8f5d	-5.524912484999999	0.0013995490517000003	0.193180648860011	0.00995722015441206	(-5.88469, -5.17325)	(-0.016195, 0.021607)
6c4de756c45fa6e7e5adfe196f9f0039	-4.844930310000013	-0.032853246439635025	0.428594872159367	0.022060466951182	(-5.62978, -3.99991)	(-0.0752018, 0.00871191)
60c57911662a9159dfdd0fc05d975a55	-4.406436920000006	0.007869640307600007	0.16738841152574926	0.008676002236013515	(-4.73882, -4.1158)	(-0.00840238, 0.0237598)
1986030e3c5cd5df6d869054bc96e536	-6.929404040000021	-0.04562034465965	0.31499435473049114	0.016364766426681512	(-7.51507, -6.33689)	(-0.0778008, -0.0159805)
ea3433f2c148c6fae4cc2e9ae197f5b8	-5.0688321950000015	-0.008126863633524998	0.22375524298132543	0.011584942912642598	(-5.51163, -4.67934)	(-0.0293112, 0.0141779)
059c8f8bb468064b134ea6d3661761ea	-4.878722400000007	-0.001664908425150001	0.23059577134119363	0.011934021731118384	(-5.29092, -4.42738)	(-0.0239386, 0.0200743)
8a9f7499cdb85b8efa497bb56256cb43	-5.984651480000004	-0.02316840740975005	0.13790689533054387	0.007056286485937101	(-6.24133, -5.72568)	(-0.0361356, -0.00976329)
8dccd839cf4868a3343e411c063932a6	-8.69765026999999	-0.025021022417489974	0.33848989249891526	0.017688998570232036	(-9.335, -8.0839)	(-0.0546888, 0.0105477)
f402919ff0fe53fec5b6ef190f9e42b7	-6.905341184999997	-0.002754891332299999	0.18053572142472463	0.009306745585231877	(-7.26346, -6.57037)	(-0.0208198, 0.0143491)
f9382b37fc2cfd3cf606824a235802de	-9.286291625000013	-0.02552033334045003	0.28238730778632615	0.014665660481561999	(-9.84735, -8.78289)	(-0.0528303, 0.00243857)
1664c7d0b9dec6e07df8542c0c4049c7	-8.032011469999981	-0.024437338931	0.22751531661767085	0.01174011841709012	(-8.44741, -7.62059)	(-0.0468189, -0.00396293)
3e5f388f7ad4f160c2a1cdd1441d00c0	-6.393255315	-0.008061144551525	0.18246639902458955	0.009451806399541735	(-6.72988, -6.07566)	(-0.025307, 0.00938777)
f5706d9ec821f971e4c08ee992995b40	-7.739493194999996	-0.008581518755025013	0.39678324075399407	0.020723245758697013	(-8.48384, -6.9923)	(-0.0446823, 0.0323536)
138eb7703e1255cf29760a4440de2a47	-7.781080139999995	-0.04487266623500002	0.26588034909913955	0.013740818571735541	(-8.23323, -7.23999)	(-0.0691553, -0.0180772)
56c3d1a8e4dc5c2aa7afbc1563559448	-7.531434750000013	0.002573406293741503	0.5504602871081956	0.02857769467761788	(-8.48809, -6.4362)	(-0.0529302, 0.0513849)
de61860db8d93da85692dffb5cf32ab9	-5.223831440000002	0.006724756060250006	0.3674758777369288	0.018959167457122336	(-5.86122, -4.47819)	(-0.0273705, 0.042151)
5c02713fbed5c1964b4410d9f8166555	-6.123147245000001	0.0017539331530699997	0.1579529323832261	0.008162630729533181	(-6.40448, -5.81515)	(-0.0137839, 0.0166847)
12bb0c9249480c4cec2cc9f692018806	-8.291566435000014	-0.004793926112000011	0.211336484449895	0.010891674685135928	(-8.68904, -7.88909)	(-0.0265599, 0.0144924)
b10627ff6db16c65eed2f21380dd700f	-4.8503547650000005	-0.06975649487500007	0.41179086272116927	0.021121485804620428	(-5.69233, -4.14523)	(-0.105233, -0.023892)
3f5f0d10bd5495e2c89d229c508dcdec	-6.733931464999999	-0.016767324546550014	0.330860498826928	0.01703888866273245	(-7.3149, -6.1094)	(-0.0496275, 0.0126039)
de6891b6f7a1f35bd9ccbc058b9e1a77	-6.605664344999987	0.0017069946911790318	0.11188884435666915	0.005730897807957875	(-6.80467, -6.3891)	(-0.00860193, 0.0124927)
828c563319c7cee475b9b8ab6a0a048b	-6.819071779999991	-0.03279481290299998	0.18582793216691504	0.009646183380958602	(-7.14048, -6.46533)	(-0.0509899, -0.0160561)
6a129e8ae637c96e7bb56223913911f7	-5.849221855000016	-0.008432240985210004	0.22990628278498393	0.011845414770752067	(-6.27748, -5.38677)	(-0.0321595, 0.0132048)
1527fd8b14037f53b8edb26b111e1f72	-6.0921874300000125	0.014968342013050013	0.17710477950438022	0.009130643949495233	(-6.41169, -5.75604)	(-0.00221235, 0.0321305)
b3d06445a910a9a444919e41f5da39c3	-10.494651709999989	0.02788966005000001	0.2862613694513737	0.014711837759864725	(-11.0262, -9.96397)	(0.000731653, 0.0551127)
992072d045462445dc239b35300af2cc	-4.222651019999999	0.021790264670500003	0.48277236542148877	0.02506306378930576	(-5.05751, -3.23159)	(-0.0224893, 0.0720392)
2403a466dd6d1e4f551d80394c2aa994	-6.064838649999996	-0.049392087071500064	0.529742719052728	0.027309414793348828	(-7.00816, -5.03347)	(-0.102642, 0.00119341)
cae14798faeabb8e1b8840e712839921	-6.058806165000002	-0.06249690323500006	0.35916816372646776	0.01866752578377132	(-6.70304, -5.35938)	(-0.0965938, -0.0267003)
4311a44a7d56ce4086afad3e75bedd6e	-8.06828732	-0.003403565302575	0.2402957884828979	0.012428260087044047	(-8.50393, -7.62036)	(-0.0256483, 0.0202971)
ab153c3e19553cead3d76fb9e00684c2	-6.692405310000011	-0.011076726682104994	0.41891562997816656	0.02174293034772492	(-7.53627, -5.93772)	(-0.0512823, 0.030194)
fc1856f132cd513b1251fa39ad4ccd01	-8.187031099999986	0.005875895067187497	0.15971698586214939	0.008221847631747476	(-8.46562, -7.8705)	(-0.01089, 0.0197854)
8ef31508d9a2fc6f83935de5607a686c	-7.004258500000003	-0.015971597937050004	0.5198105390094068	0.02664523838351365	(-8.03604, -6.0193)	(-0.0682294, 0.033163)
21ce8465657612a85e2f89e74d285ce1	-10.477247984999977	0.017415842713825038	0.2851821337683859	0.014778983106183058	(-11.0165, -9.95126)	(-0.0103864, 0.0452896)
69d052e452e79d571cba042af265d50c	-4.317502130000007	-0.04297165320819989	0.40666286030281057	0.02088186162677454	(-5.07851, -3.54139)	(-0.0830608, -0.00620187)
79d5bee84cddbb27acb4dd7df378c789	-6.544126450000005	-0.04067068206055	0.3147613495097479	0.016335524755116536	(-7.1015, -5.90483)	(-0.0695237, -0.00744027)
0f0a1f8c92368be6e8d3145bd4e94cd1	-5.600768114999989	0.02091250345366	0.2804299152367609	0.014393475645631216	(-6.13609, -5.09049)	(-0.00661861, 0.0471441)
64d05989cb6f8053633b2127793200b3	-7.525476149999999	0.004631056260935005	0.21104413876906775	0.010901589587235498	(-7.93631, -7.16749)	(-0.0148932, 0.0248622)
bac3d8ea4685e825ef8d12b2a6979577	-7.6252894249999965	0.008705390000899984	0.5069657590165428	0.026026750722371848	(-8.51262, -6.64127)	(-0.0386469, 0.0570794)
a8d23fd98a311df2db65e5842634aba3	-6.850893605000009	-0.021242087869999985	0.17178795582331713	0.008825466029024709	(-7.13601, -6.48161)	(-0.0396687, -0.00573548)
41239266f2952a56a313fc4798f28a1c	-7.052337049999985	0.01173358648947501	0.21484597140299705	0.011026808600074487	(-7.47607, -6.64524)	(-0.00937279, 0.0337487)
2b982979f2401a8bc447d7141879e9b2	-4.09661565	0.011841985691309976	0.10635866586074447	0.0055272555072227135	(-4.28514, -3.87761)	(0.000715367, 0.0215503)
251429848560a80abcb96640ceb102db	-5.451184980000001	0.004250907192077997	0.22103735252259862	0.01148314111127824	(-5.89074, -5.06412)	(-0.0164775, 0.025475)
7b34b797cadb639f63827c6d332dd4e9	-8.162878704999994	-0.0015422521678000011	0.20876415507618398	0.010704679686881586	(-8.5492, -7.75557)	(-0.022278, 0.0183531)
2a99ec1157a90661db7ff643b82f1914	-6.286835635000003	-0.006039610861299985	0.6144205489224758	0.031795965833452025	(-7.46082, -5.15666)	(-0.0665643, 0.0537441)
2a7f11895ae7fe9fdffa52016207c561	-6.5650711549999965	0.029800515928750007	0.2488505679784877	0.012927203960515206	(-7.00988, -6.08385)	(0.00408791, 0.0523027)
0cfd41d10227f0de9092d5cda028c12d	-8.908794045000002	0.01650898399599999	0.22890113906267023	0.011851040185929725	(-9.33368, -8.47582)	(-0.00536571, 0.0392144)
a9387e76477da8688775569cf540191b	-5.666391535000004	-0.021137287119450024	0.34510786781728653	0.017825378220085765	(-6.31895, -5.01732)	(-0.0559355, 0.0110892)
bb769f42c78f86faa2801cb2c2abb8dc	-8.013442575000004	-0.03260086535100003	0.28563440786085176	0.014840806864071255	(-8.56744, -7.50842)	(-0.0595553, -0.00411492)
68ee181a51a55ca3814763c9214cfd8a	-7.880242774999995	-0.04325079449705003	0.2893170534362767	0.01499777855468062	(-8.40147, -7.33106)	(-0.070568, -0.0150265)
88956ab21ebb7e44b2dd317dd412818a	-7.994899090000015	-0.026614893073549962	0.3338455346433017	0.017318462133192835	(-8.59382, -7.34104)	(-0.0605434, 0.00444708)
ca9dec36ad0aa5a1473144ddcb74951d	-5.022705505000006	-0.007448490666750013	0.1788052531847008	0.009252404766562092	(-5.34572, -4.67542)	(-0.0244138, 0.0104295)
ae171d16e3cb68ad19636a58839a1ef1	-8.297706134999997	-0.03506663952585002	0.4261348480449722	0.02211323609098365	(-9.03118, -7.44579)	(-0.0757331, 0.00686729)
77f4d90aa6eb8080927f59ee8bbac375	-8.486662295000002	-0.03698017490500002	0.20216396849310952	0.010544617057342167	(-8.82253, -8.08024)	(-0.0565, -0.0179139)
a7b427a226422d10e62536b8d41e02fe	-7.376235719999999	-0.04214451853405003	0.4603649493906779	0.02367400746896087	(-8.31413, -6.58629)	(-0.0870251, 0.00118055)
2480f3aa1e7784b461d9b5b83a6bfc81	-8.192414934999995	0.014200686327899998	0.3167454838146803	0.016314046937020817	(-8.78438, -7.60326)	(-0.014996, 0.0447736)
9000b563231e32a7003bf2ef20bf9a60	-7.302493629999996	-0.006600947086750017	0.22739659351037583	0.011666511527811634	(-7.74171, -6.8793)	(-0.0281198, 0.0163808)
a186bb74dfce512f83043f7b366c60c4	-6.686665869999994	0.018383766638245043	0.6313957069636624	0.03287765237982071	(-7.89792, -5.51106)	(-0.0406211, 0.0812044)
aad2c8fbb5e1201340fe4357731fc9ee	-8.158808490000006	0.009020728391400014	0.39787236776649865	0.02056021454152693	(-8.89004, -7.43631)	(-0.0300944, 0.0440685)
490d2aec117bd7289577684ba3cc1b64	-5.966500165000002	-0.04742812243499987	0.3624381996839224	0.018690432148858453	(-6.61392, -5.2638)	(-0.085029, -0.0150978)
457d3865cf0a4bc602a07d8d5324388f	-8.549113314999989	-0.004864751075650014	0.37660101548198266	0.019363573767859386	(-9.20282, -7.77132)	(-0.0422107, 0.0301637)
552e00cb506f739acaf08aa5641f9d84	-6.770254290000005	0.006403304754514987	0.270238300399658	0.014170773208077874	(-7.23868, -6.25375)	(-0.0203948, 0.0315027)
9dc78fd8f2f7cb10e190e77af61c7ecd	-7.517641140000008	-0.03405051592499995	0.18675786380391166	0.0096932325777106	(-7.84387, -7.16205)	(-0.0525399, -0.0174857)
a3607a88a8ed64e24a374847b23e404f	-6.515898119999995	0.003704906246349998	0.2372531594456976	0.012250054872404643	(-6.9571, -6.0549)	(-0.0182226, 0.028065)
5bb151262388870fd53a84ea6f1ffdf2	-8.980519850000011	-0.023764386462490007	0.3770923018402492	0.01967935713446145	(-9.642, -8.22043)	(-0.0620649, 0.011537)
f7962a90f4519ec1d1a9c7b8ef7bf396	-8.696811359999998	-0.01937075859784997	0.2877765013962231	0.014802974438360568	(-9.28173, -8.204)	(-0.046388, 0.00885888)
77ad88eed91eef009bf64f101c96baa6	-5.512224715000003	0.016772585107225017	0.4282449535514907	0.02199875590034882	(-6.28115, -4.74502)	(-0.0203769, 0.0598186)
08be83d0a527ddd1da0861135192e593	-8.56703974999999	0.0027726334580000017	0.42035319781017205	0.021496956467255923	(-9.37933, -7.79883)	(-0.0350668, 0.046578)
b61862b15d33865612e76c1db7b995a1	-8.21429235000001	-0.04172030004649996	0.2435571499136855	0.012754454401333644	(-8.68123, -7.75466)	(-0.0654885, -0.0176535)
14f11556b1fc9132c5ab27b67a2479bf	-9.162322009999997	-0.0016140936160000002	0.316840573673827	0.01641482507346918	(-9.74362, -8.56752)	(-0.0309589, 0.0293608)
514b34f09e4acd2397d38273c630d338	-8.197388105000002	-0.016630497027849994	0.47127547135222236	0.024613426645870566	(-9.09944, -7.32548)	(-0.0648757, 0.0264689)
ba88d4e4e6a24ecc2a5aab6bdfbb77f5	-7.6879105150000075	-0.0059660358330800075	0.19103689749910835	0.009893822101910614	(-8.04584, -7.33765)	(-0.0252739, 0.0118046)
1c94105978b1aa2095e3c0096774f240	-8.166586699999998	-0.0023014742562999964	0.28965466698296105	0.015001872948571384	(-8.7056, -7.64005)	(-0.0322827, 0.0233895)
27b636c66fa117272ed27920bad78969	-7.508898595000012	-0.04813759344284999	0.3449916565445839	0.01797873813381202	(-8.12056, -6.82026)	(-0.0812023, -0.0141862)
7201d53bd647437ec3de879774eba498	-6.6960584849999885	-0.0013591455262150008	0.4327354427921922	0.02198577017605448	(-7.4617, -5.8141)	(-0.0424796, 0.0383001)
f8529e2e737999b4a7d06420482d4af3	-7.715143884999998	-0.041238960725500096	0.44651028410447186	0.022841082080658565	(-8.48083, -6.7924)	(-0.0825384, 0.00294348)
959d48a11e3b26c9268f0bd1dae6ec40	-3.9858188500000016	-0.012513737213799983	0.14187837158417602	0.007374913163598662	(-4.25278, -3.70818)	(-0.0259774, 0.00268037)
bd0f4e14387ee1ac7e5fe586cadbbed4	-9.098258309999999	0.011284848910480016	0.18950456556253173	0.00972520214523075	(-9.43894, -8.74695)	(-0.00765968, 0.0288486)
66047b69a772cae3e37186eb74254da7	-8.313420915	-0.028165454199200007	0.3845947539811384	0.01984521115048029	(-9.01251, -7.56959)	(-0.0649293, 0.00933438)
4207ad1746e5fbce9c5ed5efe1e357d9	-7.453349625000003	0.003352607706395005	0.18000426598558558	0.009191485022359586	(-7.78101, -7.10763)	(-0.0143151, 0.0196996)
30207d209491dfb7de83344e77fd6fbd	-6.205905739999999	-0.005666057064604999	0.17873783425048098	0.009305460601745523	(-6.57023, -5.8994)	(-0.0224052, 0.0122726)
3e93fd55a231bb99b67a666bad8446a8	-8.528801670000005	0.013939666758605012	0.20928905473987663	0.010801780378933966	(-8.94125, -8.16923)	(-0.00473318, 0.0350275)
d39f37b814ebd81091a949f8bd9d1710	-6.0337058149999985	-0.01094568440617	0.29091852925266853	0.015062947501172484	(-6.5499, -5.44699)	(-0.0401602, 0.0164001)
706b0d627a9ba61b18e6b7b39622ac1f	-9.180404685000001	0.009579018936425005	0.2944788819862995	0.01507541968195625	(-9.75031, -8.64867)	(-0.0185504, 0.0378124)
32382a0f5831da5faee464d011b5616c	-6.150202864999996	0.012901414859600037	0.47734189436790664	0.024945452165776382	(-7.0668, -5.2841)	(-0.0309719, 0.0615817)
fcd575ef43a2ae77d9b7c10639e80fd8	-9.285437460000002	-0.029052329918999965	0.345122233411944	0.017887574871035147	(-9.87409, -8.60591)	(-0.0612343, 0.00559621)
fdb1c35a8dab336d65ed22d796e71e4b	-6.5735169399999895	-0.008456288841999997	0.5605716572737478	0.02921180464663822	(-7.61413, -5.50104)	(-0.0590002, 0.0529488)
25def15fb42bed6855ede4893d27a21d	-5.1783999799999965	-0.005316276617484996	0.38130297074019764	0.019743453871545344	(-5.91057, -4.51602)	(-0.0432807, 0.0301168)
2a13ecb6c618ddf8154298c69336dd8e	-9.18542315	0.033592778629299984	0.467696304802035	0.02444364694193474	(-10.0679, -8.30505)	(-0.0152916, 0.0757859)
9ad89cc951aa3031c19c59c95e401614	-9.905077185000005	0.013587189769950015	0.330660963327584	0.01700117067515029	(-10.5184, -9.25369)	(-0.0179089, 0.0476687)
55d4d3011e1f3bb8e4e5089b801b61a4	-8.564789534999987	-0.04637206213	0.34180802394214466	0.017948955801421473	(-9.19943, -7.91848)	(-0.0784535, -0.0125711)
4ed55370307d6700d110b6d3f1196136	-6.683332055000004	-0.05331444995575	0.5155980371833537	0.02657665917593448	(-7.54479, -5.59287)	(-0.106076, -0.00499679)
154c25181234441402124e02c204074c	-8.939989324999987	-0.02938396238200003	0.33963803372310114	0.017589755011826008	(-9.5928, -8.32488)	(-0.0626241, 0.0032446)
370829fece3190f1a8efccf50b7d0921	-8.329080094999993	0.03507901996150002	0.24218211816552646	0.012447385405983238	(-8.78302, -7.89803)	(0.0134334, 0.0591254)
b1a153ff5a21342991138e7f7dd2658e	-5.697851069999998	-0.05325371271899997	0.41116334496201795	0.021278065990967564	(-6.40482, -4.8472)	(-0.0949711, -0.0151931)
e39b1ae9776ee98190c8cb02bc9de792	-9.26328091	0.004001910070150005	0.25988721813562093	0.013382535494381086	(-9.77044, -8.80056)	(-0.0212475, 0.0290864)
e71461ffe18aa4dc3b1f7ba4a1011cff	-6.946380859999999	-0.02772401281604999	0.27110598035558003	0.013977038852000833	(-7.42536, -6.459)	(-0.0532032, -0.0021709)
90c2b51afe404951ec89bd52c7ae1f58	-9.50022654	0.027210893141249998	0.4302511316911653	0.022286491906008603	(-10.3141, -8.70932)	(-0.0145249, 0.0694539)
c5af8314e36eaed98fc88f181f539e8f	-7.10281603000001	-0.010386343730449981	0.20337757210946134	0.010534205330390975	(-7.46247, -6.70128)	(-0.0295646, 0.0102323)
10cd502b01abafc87e2ecbad86389286	-6.199580224999995	0.005842398038324995	0.15108672712584462	0.007845283574412887	(-6.48383, -5.91717)	(-0.0091493, 0.0202766)
433cf7e272a09b91cc85082a1338b8e1	-7.3605735849999965	-0.019516971415000004	0.1602151928148444	0.008234138619402058	(-7.64418, -7.04235)	(-0.0361262, -0.00552087)
877f27b47c85f6b2d3cf8a6aa86def40	-4.83189841999999	-0.027788275311500053	0.25503794186591844	0.01312721712122345	(-5.28148, -4.33468)	(-0.0536891, -0.00478324)
9ed241a051fe72047261df3b7e08b675	-6.987067760000006	-0.002027097253269998	0.21380947025583877	0.010922137642576017	(-7.38997, -6.59492)	(-0.0235421, 0.0172193)
04c8be5a3a6ba2d70446812e99318905	-6.3801423849999965	0.02094841552005	0.2031461803043853	0.010474930722194756	(-6.75588, -5.99227)	(0.0017498, 0.0408023)
e0b7bd623a1b4cd1640883066e8d96bd	-9.128482029999994	-0.021899861016884997	0.29576965432761926	0.01534650437437604	(-9.6905, -8.59368)	(-0.0518457, 0.00480328)
6a17479edbe461431433bddb084f731e	-5.966745635000004	-0.02663562230999996	0.2621010101409317	0.013541581951188346	(-6.47798, -5.48475)	(-0.0514079, 0.000116503)
35513c8de34a49ef37dde85737e6aef9	-8.021966529999991	0.014446949947144988	0.3503521361839529	0.018071776829330147	(-8.66353, -7.36067)	(-0.0193353, 0.0483291)
69536042153447ceb692aa53159ce0c2	-7.409510499999995	0.004801531135395007	0.15883569583991503	0.008238868233063254	(-7.71115, -7.11904)	(-0.0102818, 0.020729)
0f92fcc184a951ff8b0914467ad2f8f9	-7.093413874999997	0.005814442309069992	0.21369823119187095	0.010998351024111784	(-7.50635, -6.70421)	(-0.0160789, 0.0249664)
e9d9bafcf863ec0908ce4e20e6386ff9	-8.69411835500001	-0.04238395604349994	0.26588251813751135	0.013889745091782165	(-9.17398, -8.1959)	(-0.0680576, -0.0168357)
979578981da3916b394bf24c32bace21	-6.208813090000001	-0.03144796453069999	0.3723964553031512	0.019354712564593285	(-6.90517, -5.53765)	(-0.0654567, 0.00637826)
5860dac317300b1fe6094e958240cc7f	-6.939008565000006	-0.037597617375500006	0.18043513190643012	0.009391032229216185	(-7.28407, -6.62438)	(-0.0551057, -0.02074)
3a1461e8439091ad6b93af0ddb3849eb	-5.963217115000015	-0.06028463224415003	0.44513965423822555	0.02322274918702439	(-6.87012, -5.20172)	(-0.101195, -0.0156671)
d32627161d829a1488c2a047669cb29f	-6.394130465000011	0.00950862254965	0.48289461555957897	0.02498355016723968	(-7.29882, -5.52437)	(-0.0335562, 0.0589855)
e2c3ff4f647112723741aa72087f1bfa	-4.013565449999993	0.037194682330000006	0.20516416405600046	0.01059602259013956	(-4.38639, -3.62166)	(0.0174231, 0.0571402)
426bd7119a31b73ef734771a071a216c	-5.389992260000005	-0.02341966524400001	0.26234738658178475	0.013591010023803385	(-5.90267, -4.91766)	(-0.0474421, 0.00320289)
aed0d8840bb7da5eacd80c6f9a1f91ed	-9.701112539999967	-0.00044418088445499966	0.2885846797599421	0.014863075757578401	(-10.2998, -9.22925)	(-0.0273069, 0.0277535)
0b05a2e48cdc5f9e766bb0f4c209d4b4	-9.243515250000009	0.025030072790099996	0.21305226184492274	0.01087219846376051	(-9.65024, -8.85446)	(0.00443436, 0.045069)
31c0a0bcf172474d82c69979df243e78	-6.100947544999998	-0.0013485267628264967	0.16864866534432763	0.008694713433773009	(-6.44044, -5.80274)	(-0.0175248, 0.0149242)
f9b9b7db378357774e672fe5ba242b12	-9.391854024999988	-0.028369899133040003	0.2793967645012187	0.014629201620441856	(-9.94437, -8.90302)	(-0.0559095, -0.0014611)
95f975f50235610bca818dcc9d97f7d6	-8.408551390000001	-0.021853693074700007	0.45140546432865436	0.023338100085159495	(-9.2072, -7.49417)	(-0.0670491, 0.0207549)
ecaa9f4e15a28f212d9bd60f749191ab	-6.918328750000002	-0.02300399930470005	0.2450391237748321	0.012791361905255486	(-7.40375, -6.47761)	(-0.0452527, 0.00360347)
a6fa2de5f4576d1d77b1616786e3dd52	-8.898092484999994	0.0072285091649699935	0.16385134081622516	0.008407791331313839	(-9.19978, -8.60162)	(-0.00804718, 0.0224082)
1fa555f9a74d47a6ca7a65a347bc885f	-5.3986631849999975	-0.028737640767999974	0.19907068994155253	0.010322971113339957	(-5.74982, -4.99026)	(-0.0480152, -0.00892728)
149e7d5e484d157f2ac6140a2111618e	-4.2209999399999925	0.0002151303133732498	0.17901725136951577	0.009279175420084395	(-4.53553, -3.86222)	(-0.0177827, 0.0169121)
605c54065160b61d47c4d5f87ffbe6bb	-8.332514274999982	-0.03300415782055002	0.3329297167282825	0.01743045884183107	(-8.92068, -7.66722)	(-0.0649945, -0.000147589)
5034598009be77942a505e7c9978b06b	-7.385735450000004	-0.03787792067700001	0.23611333832928108	0.012256780617722842	(-7.79793, -6.9212)	(-0.0613257, -0.0151761)
8526f1f5fd2dcff7e7a73db743c829d2	-6.496112559999993	0.0029928593391300006	0.24558021027384586	0.012771907894487825	(-6.9472, -6.06694)	(-0.0208248, 0.025773)
24ef07664cfa04a819d7797a89e653b6	-9.535535139999991	0.00010610899179999994	0.34476152711690505	0.01796556425392716	(-10.1632, -8.86327)	(-0.0339793, 0.0334628)
03fdbec0c9b63a05ae79f92c6d3a4cfc	-6.3913699249999985	-0.03894947117970006	0.4092197223950037	0.0211617455305595	(-7.13447, -5.63273)	(-0.075755, 0.00204688)
aa3e2d76e864d7909b51110e211ef36c	-7.312695244999998	-0.08178043699999991	0.4114156969936121	0.02146400658665645	(-8.13063, -6.61096)	(-0.118589, -0.0399686)
7efeb75fc542932a033b37b887994dc8	-9.557949504999995	0.06668262697029999	0.4758117372109528	0.024638836107566234	(-10.5108, -8.77452)	(0.0233176, 0.114401)
2371e52106292ac4c33aec6f57cace35	-7.702186169999991	0.0008853583607729984	0.23333255042177697	0.01198675675571646	(-8.14419, -7.26728)	(-0.0229762, 0.0226485)
913d55d109820d0f3fad120be103c64f	-7.637245130000004	-0.03993194709300002	0.35126902726056436	0.018180310692512202	(-8.27895, -6.99236)	(-0.07078, -0.00431757)
c82032c40c98975f71892e4be561c87a	-7.817957074999997	0.040509472049999974	0.1692268776775559	0.008643661510094774	(-8.15118, -7.50293)	(0.0241628, 0.0573237)
ac9166cff57e7ff3581eaf798edc726c	-7.398179804999992	0.011356503338250005	0.48410440595734316	0.02494920584459013	(-8.3161, -6.48613)	(-0.0365756, 0.0597634)
949af2c28ba6c0345ae58b9aed00a2c0	-8.214139185	0.03712672649445005	0.5744961422454335	0.029888933835067487	(-9.3114, -7.17362)	(-0.0182685, 0.0921069)
8a261f382a739bbc5f9494b2c64c2744	-5.304610959999998	0.0034234745766499996	0.16089350075990747	0.0083276715243296	(-5.61164, -5.01446)	(-0.0115714, 0.0193825)
e91f1c5b67ffecb5ca3ca3b393a50f00	-3.8637554400000003	-0.04143483624300003	0.29635957544764163	0.015336236015927558	(-4.39532, -3.28711)	(-0.06977, -0.012768)
99b02f389bd0b7abad0d4d8affb09e22	-10.047632215000032	0.01566443684610002	0.35434693654417804	0.018259698576557133	(-10.7118, -9.39664)	(-0.0200486, 0.0479406)
d3d99580d90cca486a23372a474e9571	-8.632312654999996	-0.016374000494660014	0.2892285507687664	0.014921700952043555	(-9.18681, -8.12)	(-0.0424259, 0.0137186)
7076b69bea6fb40b94f8b32fd85fdb46	-9.457472245000003	-0.01920620801294998	0.3141537543740485	0.016403147310763377	(-10.0078, -8.87371)	(-0.048983, 0.0112764)
e82ab12c51a893c6d7938a16632199a8	-6.659693769999992	-0.04793572840199997	0.4204835834605044	0.021880099962245013	(-7.47948, -5.92255)	(-0.0896211, -0.00797026)
2ae945b550c248752a5b463c9aca1a6a	-9.084807264999991	-0.02107435725244996	0.3979487321454481	0.020562377946595736	(-9.86029, -8.37868)	(-0.0586579, 0.0164416)
