Feature	Intercept_mean	fatty_acids_saturated_eaten_mean	Intercept_std	fatty_acids_saturated_eaten_std	Intercept_hdi	fatty_acids_saturated_eaten_hdi
46d8ab5615f60d7b522f3590976668be	-8.597061240000002	-0.010999003872250019	0.1736442311669535	0.0048903820411276494	(-8.92197, -8.27566)	(-0.0201597, -0.0017725)
28bb502265419a0e86626d75a1183ce7	-8.165435495000013	-0.003730290937903498	0.42126736630464856	0.011868719294471699	(-8.96812, -7.37983)	(-0.0252473, 0.0188025)
ea3af29626a95b6c7b89d631bf1a739c	-4.919606219999993	-0.01328782837614999	0.19581191696679656	0.005419893482010153	(-5.27587, -4.53575)	(-0.024841, -0.00406494)
94b000e59b7ac160b0416c9ab45ff0bf	-7.3369030599999965	-0.0034806737019574996	0.40052275263202786	0.010998389720185861	(-8.10436, -6.60324)	(-0.0240648, 0.0181533)
75878b49cacdd2ffdcea1186a43be92d	-8.371691369999994	0.009463082256899999	0.22433262522028136	0.006180570104016359	(-8.78978, -7.93369)	(-0.00238855, 0.020803)
aea50462b44fe88301c739b72353e16f	-9.105935775000013	0.018254944839999957	0.21900347978742118	0.00612337948477139	(-9.5539, -8.70427)	(0.00659352, 0.030091)
2d575dfaf20c70d49b09be32a1492254	-9.088187045	0.007553555769844991	0.17898981507062908	0.004959553389941862	(-9.42186, -8.75327)	(-0.000758122, 0.0175813)
b955f67a541a149dd3b179dc62d37a72	-7.638101279999998	-0.00618902118504999	0.22882767951421779	0.006364119276713915	(-8.04908, -7.21921)	(-0.0167902, 0.00673825)
ad7bc2bb6e1ec90a9bc3c8949bce80d6	-7.082209835000004	0.022694423190899975	0.47511137768066847	0.01303920927757975	(-8.03972, -6.23528)	(-0.000373376, 0.048261)
8f1c11c7b732265cbfc1bb7dbd0241e7	-6.2614483299999995	0.01652186006350002	0.19758572169317062	0.005506949983400706	(-6.63023, -5.90732)	(0.00714841, 0.0269178)
1fd31ccf4d6163405f70131e32d5065a	-7.327252565000011	0.010733772393640028	0.4216331251885587	0.011775838592638248	(-8.13952, -6.59176)	(-0.0104965, 0.0320203)
5093ad88995f6fe457c7fe96bb0ed33b	-6.086117054999997	0.0022277692635499957	0.2339427234567833	0.006521095611616246	(-6.55247, -5.66966)	(-0.00880482, 0.0155241)
f9b52205cb2d03153fd394a290212a10	-5.48146114000001	0.007024217837759988	0.34732866248554906	0.009659536329220416	(-6.16605, -4.89191)	(-0.0110088, 0.0250868)
9d4e16844252e2dfbaf80a4a6fc4d55d	-9.879886679999988	0.01111125928059999	0.32748338217637524	0.009109810668460384	(-10.4979, -9.26934)	(-0.00560274, 0.028716)
148c7eb0139bbc1b8c87dd31464742e4	-5.958913639999999	0.008357277627400002	0.19139467382910727	0.005325520914287642	(-6.33245, -5.58778)	(-0.00244878, 0.0178614)
eea6b86c0c75e740670ccc50613b1b23	-3.256461104999999	-0.0028054531537749974	0.08961601902522208	0.0025117443925895887	(-3.42075, -3.09093)	(-0.00725858, 0.00193355)
3fe55dd5e59267f275e972017302459f	-6.471842959999999	0.006633768537072505	0.4969656634220701	0.013847061995417494	(-7.36828, -5.56124)	(-0.0170645, 0.0340087)
f11bd4248a2f95e53507c5bbf8dda43a	-6.106402855	-0.02019467636249997	0.2296801942915388	0.0063666940978410495	(-6.54402, -5.67896)	(-0.032494, -0.00892895)
09a55cd0bdf9fa4929eab3f0ed841bf5	-8.801162709999995	-0.0047437071689845	0.2685044369636297	0.007422330097843377	(-9.36811, -8.35008)	(-0.0174286, 0.0105161)
bfb7bb16ab570748b3a5d099e9426af1	-8.515733325000001	0.0038566910334299925	0.18542523901722327	0.005073940435512491	(-8.85487, -8.17825)	(-0.00544888, 0.0133821)
ad52a0f6646c574417ce0b13b84acfa9	-3.6677636249999965	0.0016366263009350006	0.2799919650188365	0.007736221543938643	(-4.17312, -3.10422)	(-0.0133245, 0.0159124)
180b74e94caf35fac5e1f0f4b7ad9d9f	-6.393043044999992	9.358810491599997e-05	0.11273341624592942	0.0031095971987441635	(-6.60342, -6.1837)	(-0.0058724, 0.0059113)
810926a593979f3574e3bbe7defd3559	-9.344580115000003	-0.002153785787702506	0.35505471026299157	0.009684201272241092	(-9.9784, -8.64541)	(-0.0205599, 0.0157872)
5d62137a2d05df0be8d6b7e163a3ef08	-5.527741405000007	0.010360977421800014	0.40239114411039917	0.011180468617742934	(-6.28419, -4.77919)	(-0.00823213, 0.0337265)
f9765bd9332162f70268554ab318197e	-6.412533795000007	-0.01514669743044499	0.29295150136797055	0.00808871974301141	(-6.9539, -5.84279)	(-0.0305831, -0.000127118)
bc5b6cc17572b4fd6ebd80081410427e	-9.956170084999995	0.003747172168679995	0.2380989681257412	0.006619975034783321	(-10.4532, -9.55288)	(-0.0076227, 0.0172168)
a29679284280410db95e5cb8c0b2d73d	-8.047037870000004	-0.02424500163599997	0.279484656137082	0.00783697076243415	(-8.56739, -7.52088)	(-0.0386447, -0.009462)
1c86153e1b13ab5322c96f2602b73513	-4.88514452	-0.016906717134	0.43919159815434744	0.012240109593513612	(-5.70563, -4.02151)	(-0.0410122, 0.00508659)
fec0355651c9ad579f01f3e332311725	-7.1224582750000085	0.001105095476459998	0.2060191201601796	0.005715927841900028	(-7.49746, -6.74523)	(-0.00890261, 0.0121298)
f10155af1849a17996f302d71b32398c	-6.865970280000005	-0.040317124365000005	0.32016718188724697	0.008721210219720985	(-7.44539, -6.23452)	(-0.0581047, -0.0257488)
0cc26190e976fc496119a5eb4cd0fee7	-9.750047919999995	-0.008033497474545	0.2754961748409105	0.007756363839066686	(-10.2576, -9.24663)	(-0.0216046, 0.00705008)
9c25197937d1f54e2634026fbca6b55f	-6.899547169999997	-0.003870135798150004	0.4447977312644377	0.012162186244811331	(-7.69647, -6.01158)	(-0.0269746, 0.0181912)
40ced57decad1424c32de76ae039c050	-9.657795350000017	0.004941158033455003	0.2123239812039082	0.005833612244299867	(-10.0338, -9.25276)	(-0.0060022, 0.0153136)
2ad31c7624bd7744a56a5ccac67ed01a	-8.908298215000006	0.007499818489670006	0.20725663522831722	0.0057083995361520605	(-9.3058, -8.52774)	(-0.00293138, 0.0182555)
41df3b4c55182503ecd97c6dbe47966a	-6.755444215000012	0.0014588845439050004	0.17911525634011144	0.005017587320985065	(-7.06705, -6.41712)	(-0.00741949, 0.0105244)
fea3411c847e6627afb5e78b88e2e9af	-5.243698779999994	-0.011285265381815004	0.30343138833583405	0.008404834887999925	(-5.82377, -4.67937)	(-0.0266022, 0.00501992)
8bb5ff097e0707dca3fe5860af20f4a6	-6.681286715000013	-0.0011705356875199979	0.19577165565285193	0.0054345561458165655	(-7.0672, -6.33406)	(-0.0109018, 0.00955939)
bda6b6e7da7508c68057140e7bd6cd8d	-6.044904874999996	-0.005237163569300002	0.21329256828399898	0.005929509619775185	(-6.44044, -5.64698)	(-0.0155125, 0.00666742)
1a5526b9f7147b6893f1a034a107cc65	-9.310686329999982	-0.01603035597456001	0.3010659876859741	0.00845257331147624	(-9.85623, -8.74669)	(-0.0315748, 0.000227187)
97f26830027d30dfbd60b54895af0660	-8.879532224999993	-0.005815870529799994	0.3109388431383242	0.008603516714139295	(-9.44231, -8.27999)	(-0.0224104, 0.00927599)
d061a99148d649c4eca4836c5f4b5b68	-4.6004961000000115	-0.0025860721102599995	0.13309292889740618	0.003727977532915854	(-4.82325, -4.33704)	(-0.00891398, 0.00442361)
f9f5f08e8da4cc9740518223846563db	-7.861552144999997	-0.017715682643099986	0.3270501487170572	0.009099310445385565	(-8.44869, -7.19956)	(-0.0337518, 0.000963531)
40c85a458df8d5a935122ba778d4f334	-5.4676297499999915	0.001032671720815002	0.3870606044313184	0.010845990121528057	(-6.23998, -4.78334)	(-0.0185692, 0.0223854)
7ebc04cb539befd9f2e7faa131628c66	-8.67661823	0.010284312181824998	0.22961685513452	0.006405903953976162	(-9.14928, -8.28454)	(-0.000735734, 0.0242287)
f7ef98bb6d0061b9368a72b1ff40aad0	-8.850677744999999	-0.0005238658111499998	0.3620936215321458	0.010073907033529027	(-9.50427, -8.16144)	(-0.0190286, 0.0189382)
362b97b08074732371b6e76cd1a894e1	-7.4775400050000105	0.011196165773370003	0.5204609638254819	0.014424237391718825	(-8.38765, -6.39864)	(-0.0175098, 0.0363153)
2fad39e365933a7f925040cb3c2a5ef8	-6.2501915200000076	0.0044492205174399965	0.36672165101012194	0.010098796902996723	(-6.92221, -5.57845)	(-0.014579, 0.0228753)
4c855814a58f4f324e8f0cfaab222e1f	-8.185645379999992	-0.018227631578950004	0.4144976828121663	0.011606940539468383	(-9.04176, -7.48867)	(-0.0404722, 0.00386353)
2f61368750bbc7603f01c928568e7ad3	-6.860508965000011	-0.003162758945234999	0.1748277938637872	0.004837985636789904	(-7.19679, -6.53477)	(-0.0126555, 0.00561914)
599ba6458e91e2527f358f547ea39261	-3.9777879899999937	-0.0073302442335	0.112213116145395	0.0031254435687806973	(-4.18099, -3.77387)	(-0.0128197, -0.00148788)
4b548f1f6fc22f32237396b7d4ffee6e	-7.653400444999991	0.0006091789365950012	0.15212187048203155	0.004211425206482015	(-7.93558, -7.37712)	(-0.00711486, 0.00850062)
eb3543a838a705addef1d704eda7cad3	-7.632673334999986	-0.011514274917080014	0.4475942596136904	0.012363799157767814	(-8.49736, -6.77635)	(-0.0369678, 0.0110285)
2281740c4ae82360612b5bc7e9538337	-6.537908304999986	0.00208719107985	0.31053380689979143	0.0086725662816099	(-7.07489, -5.89052)	(-0.01557, 0.0173624)
96936173022b85940115c9ea103505bd	-7.673196200000001	-0.013544927541500001	0.2096250693566014	0.005810820293804741	(-8.03196, -7.25598)	(-0.0238111, -0.00227687)
f45b62ab6ec22fb20364a7e05088158f	-7.489112515000006	0.0070216664771	0.3307821816193016	0.009234784123599668	(-8.06623, -6.86076)	(-0.0105362, 0.023098)
c16907f7272c334959e9f980842194cf	-8.278083275000007	0.005452440744675005	0.40245866989844353	0.01122697139794361	(-9.0567, -7.5437)	(-0.0157959, 0.0264716)
266c2a374ca451985731e1e1b5961bd2	-8.26287007500001	-0.0031020815636	0.2546362199249045	0.007020423618398	(-8.74592, -7.80396)	(-0.0155615, 0.0108206)
2ad8a4ebf774763b765f4ab5b516ff21	-9.471795990000022	0.0025905652807050035	0.2969843851018429	0.008252473076808096	(-10.0016, -8.89487)	(-0.0123227, 0.0187071)
f12011ad5219b22b6ca790103333a755	-8.89640897999998	-0.007732444632402484	0.19529732082202156	0.005446919090023915	(-9.23027, -8.52567)	(-0.0176957, 0.0020463)
b9fefd4224e459a6a0d21db63b1c0d03	-8.700637379999986	-0.006674659256949502	0.3552768714238741	0.009874593052131226	(-9.4178, -8.08678)	(-0.0251688, 0.0113602)
0cc2420a6a4698f8bf664d50b17d26b4	-5.376888835000016	-0.024205655514999945	0.2067892305314587	0.005704240154086025	(-5.76439, -4.99856)	(-0.0345758, -0.0132411)
33f9226b33e1f59f71edc044bb947764	-4.590168689999991	0.007803525612930008	0.3549174803759092	0.009915416200722966	(-5.28904, -3.97446)	(-0.00922841, 0.0273082)
b4ef8e75d847b17325effd2f3873cc9c	-7.490587704999994	0.0020601011322	0.3141643817708858	0.008722374051061674	(-8.1178, -6.93092)	(-0.0140204, 0.018505)
8ffd2b3caa54b2922e98a0d5aab5adde	-6.281149654999992	-0.021184793431499996	0.28133858088881286	0.007844176799552236	(-6.82868, -5.76814)	(-0.0353179, -0.00641103)
42608e863ede290f764f14c074e8e4fb	-9.222193375000005	0.006268191332625002	0.24659074543493986	0.006793261990725706	(-9.67326, -8.71649)	(-0.00735532, 0.0187012)
2a8a90cd5770804a5f23f425004de7e5	-6.535910645	0.006873235601090002	0.4937186574530417	0.013746769380467011	(-7.41206, -5.58806)	(-0.0180753, 0.032372)
f19fa34c0c987ab3bd8aa42d8a4d21ec	-8.862580910000002	-0.0020331613509999985	0.2544228188476262	0.007099064074755665	(-9.32967, -8.37083)	(-0.0157345, 0.0111679)
340a5698fe78713b785c3bcce89df73b	-7.872949389999982	-0.018869464688499968	0.26576497431627055	0.007404013860544834	(-8.33909, -7.32763)	(-0.0324138, -0.00474747)
376917760e5aa918592416e980809536	-5.294873874999986	-0.01910835301895001	0.4467655902169891	0.01251374571188192	(-6.17284, -4.47863)	(-0.042184, 0.00482729)
589c1370b3324a2d6cff6d1ff85341d1	-7.251643865000003	-0.014069618352149964	0.3859880070488096	0.010756295593016186	(-7.94763, -6.50813)	(-0.0325784, 0.00767667)
e5a43b018c81cedd19e9a5354d32d469	-5.935595704999999	-0.014033042843725004	0.34085556442473236	0.00953087307758371	(-6.60938, -5.35414)	(-0.0316006, 0.00363702)
f4dfb45b33372cdc0dc2fd20c0d0b448	-7.949453514999989	-0.007593131097985012	0.4441151605452065	0.012372829397527475	(-8.75776, -7.09553)	(-0.0334029, 0.0135728)
e1b3393309a8b247e0c358c26176d13c	-7.092404755000003	0.010797628291800011	0.15140186348404056	0.004181148136932895	(-7.37316, -6.81957)	(0.00324347, 0.0188402)
b47757a69204f053308f7f5f0022edab	-7.157561455000017	-0.015989485803679992	0.3144840609457542	0.0087418871547247	(-7.76415, -6.59687)	(-0.0327872, 0.000511427)
03569e3fd843f501355f7853b0ec9361	-6.256420170000007	-0.0007231108301599987	0.28207208072063966	0.007843883773522027	(-6.82654, -5.73424)	(-0.0148878, 0.0152159)
25e04b2be57def00437d44ab461e8773	-7.5254914949999945	-0.0091861675197	0.4319071764948054	0.012004015657313592	(-8.37586, -6.78246)	(-0.0303031, 0.0137784)
4d04d759f5a6615dac43060726239891	-5.302453104999994	-0.00040783273150999993	0.2314814028450427	0.006413297750314582	(-5.71961, -4.8703)	(-0.0117141, 0.011968)
237135dc8b20f922cabee934f7d410a1	-6.5291182549999895	-0.0018876276085300003	0.3224208548138674	0.008904438281313374	(-7.16494, -5.931)	(-0.0185288, 0.0157472)
9dd9cefe38347b087dd318d82962cc03	-5.599950230000004	-0.004857758480958006	0.2548795671850671	0.007131602579340296	(-6.09872, -5.15353)	(-0.0178973, 0.00885769)
c764eda12e92f19526c7e5a78a38c615	-9.024286885000022	-0.025351730905	0.2905512891483134	0.008229596029261016	(-9.61112, -8.48587)	(-0.0417956, -0.0100417)
6fc765c81c8b663cedcd799094894748	-8.313079115	-0.011683760369194987	0.3060858179425611	0.008511341108308526	(-8.87025, -7.72653)	(-0.0280045, 0.00382628)
1a389bf765c8ff0f92600f684fbe7ad7	-5.976612839999986	0.0027495912632394997	0.20773114223999842	0.005704186166854405	(-6.37616, -5.60072)	(-0.00761114, 0.013567)
b0645cbec7653c887cb868a248d95874	-3.7289646650000003	-0.001670311747704999	0.16095415368696692	0.004464305834463383	(-4.01599, -3.42439)	(-0.00994376, 0.00665817)
d6c46ad81c01997055a3b713c0d5ee1b	-6.296620250000002	-0.002879552736525	0.3540035713639589	0.009815539137022147	(-6.96862, -5.64412)	(-0.0211367, 0.0160185)
fe2a1f2b6f247658881254d63fd68b74	-6.164332515000015	0.004152486335311001	0.37250463781827603	0.010296737832633532	(-6.84372, -5.41841)	(-0.0158361, 0.0239014)
89aabf43d24dd5bd0fd0f5aca189d341	-5.251972724999983	-0.0006665051653850007	0.09485180214800547	0.0026458967274175377	(-5.43243, -5.07074)	(-0.00562225, 0.00434478)
2ae8a432208b85a14e86eb821c86ce2b	-4.455649485000007	0.004374197264305004	0.16738796904134046	0.004722870270429615	(-4.75136, -4.14518)	(-0.00400819, 0.0132666)
f596fa835cdfdb22d6494b012f61fff2	-5.812886560000007	0.004017913327734999	0.1954316633275335	0.005441177936169189	(-6.19281, -5.4642)	(-0.00576098, 0.0139983)
f7895578be91c3e9c71c7b89e3e798db	-8.52394328000002	-0.010618257674650015	0.3750995326959789	0.010527251661929507	(-9.17739, -7.70336)	(-0.0314878, 0.00917341)
8b40296c81e6ffbc10306d4a2ccab530	-9.28967939500001	-0.0036502216809807015	0.1736024150421991	0.004916928870310074	(-9.61328, -8.96233)	(-0.0125315, 0.00617191)
40a6b537d995aeb12b0100e2cb6ad879	-6.915991654999999	-0.005665445117305008	0.2554701986866785	0.007144885899219539	(-7.40562, -6.45729)	(-0.018204, 0.00824022)
9ac5fec396208e598ab2e2d26985d0df	-8.198650260000004	0.001974818149755003	0.13502420910981994	0.0037776006422881583	(-8.48311, -7.95471)	(-0.00507667, 0.00925597)
19cb3add28813b2bf3e1f40a000d33c2	-4.6545864550000005	0.006841728834949986	0.25238462854675403	0.007046069987949703	(-5.15192, -4.20497)	(-0.00625505, 0.0202174)
686d42b9552375c3b61301ae5605e3a2	-6.365856229999999	-0.0035015319772649933	0.36940570035962794	0.010192582932552506	(-7.08544, -5.67377)	(-0.0220943, 0.0167576)
51625f89e7332f46ab0641e10cede6ea	-6.482105630000001	-0.028315722137000017	0.37332801072743416	0.010304603633760286	(-7.14451, -5.80218)	(-0.0468058, -0.0093591)
ddd87ec4b9d332c2d8c02f5d1b08dbb4	-7.989786800000016	0.015225043374999995	0.17804353138168197	0.004979990424877919	(-8.29928, -7.64636)	(0.00510632, 0.0234749)
588a23811b3e98af68f4f0fb24a0daa8	-5.369317389999992	-0.002777699858949999	0.26309640538192064	0.0073707696522006825	(-5.85059, -4.8645)	(-0.0166621, 0.0108408)
7c82a2ef7685c5c6dc3080f56033cee9	-7.95841898500001	-0.028498685451000056	0.35245250431330455	0.009870834570668195	(-8.61966, -7.27926)	(-0.0466022, -0.00936607)
b835514e2678e3c7ba13bfe0a0d79bb4	-8.434818889999995	-0.0029191680239500067	0.3229159003766581	0.008881593898929662	(-9.01037, -7.81214)	(-0.0199459, 0.0129833)
c162a4f3943238810eba8a25f0563cca	-5.2204560599999805	-0.0014672835445750025	0.15909382984288356	0.004439703623188793	(-5.48715, -4.88525)	(-0.00974295, 0.00706297)
5b00db3216a94bcd5c4842499bf6bf6e	-7.602387200000007	-0.010262722911899995	0.19544444969648028	0.0054168304106229	(-7.95319, -7.25172)	(-0.0200958, 0.000265644)
beef5a54aaee13f217ecede427cb3071	-7.391089344999995	-0.006287097756545997	0.403891444521447	0.01115946281456236	(-8.14908, -6.63404)	(-0.0275781, 0.0142731)
f7686a74ca2d3729eb66305e8a26309b	-3.5111356800000033	-0.006393769836100006	0.10558596328365628	0.002953609539016793	(-3.71573, -3.32457)	(-0.0119609, -0.00111562)
5ca5ea401c8d3569e69626d2f81d5578	-6.086223955000006	0.0032682032153799924	0.44135636273379797	0.012224301585915866	(-6.94809, -5.30371)	(-0.0175233, 0.0280369)
b6d740387526e21887b761f90fbc914a	-8.24362141	-0.005907185374765009	0.33009327361067514	0.009200038156243618	(-8.91018, -7.64323)	(-0.0241769, 0.0108601)
5e69d50b5a886d1b222f36de84a9dc98	-8.550404879999977	-0.01958357088214995	0.36312435323809583	0.0102634904778374	(-9.22222, -7.88664)	(-0.0381977, 0.000189216)
208c8722c4dd18b60b2b2684272ff26c	-7.683006520000011	-0.020843558008500004	0.40921138583327504	0.01126025665371981	(-8.44465, -6.93735)	(-0.0405002, 0.000918413)
95fb1be2ae50b6d347649ea76c2a1874	-8.688324445	-0.009468562544970012	0.28492180451431215	0.007907187798357605	(-9.23322, -8.15235)	(-0.0238883, 0.00600281)
ea2b0e4a93c24c6c3661cbe347f93b74	-4.257063969999996	-0.0033200127124500033	0.15024970204509255	0.004204492465340224	(-4.51973, -3.95995)	(-0.0108558, 0.00466861)
04b5dd98584b9ead93ed64c586994296	-7.796578464999986	0.001410165834720001	0.225384898591263	0.006239995231566094	(-8.19088, -7.32952)	(-0.0105106, 0.012553)
ec6c9ea52e88226c339487585ea02f42	-5.080744485000016	-0.012016784200999999	0.27021579031162263	0.0074857826595289894	(-5.58969, -4.57953)	(-0.0251263, 0.00322798)
4ce0afbaae4138f34580aa9f62b7a0fd	-8.166253989999975	-0.007851333985430014	0.30090961793033466	0.008328130939807166	(-8.70547, -7.57256)	(-0.0235693, 0.0076498)
f655279fdb3e9fe733677c83df662486	-9.021986800000004	0.011523301900749986	0.20890129812009303	0.005736381799781617	(-9.36576, -8.59111)	(0.00113274, 0.0223568)
