Feature	Intercept_mean	fruits_fg_eaten_mean	Intercept_std	fruits_fg_eaten_std	Intercept_hdi	fruits_fg_eaten_hdi
7e9ed2c841e64976eace4b578ff56a26	-5.055683934999993	0.000543279118035	0.22414248585434604	0.0010571759324358547	(-5.4792, -4.65635)	(-0.00137752, 0.00254429)
a6099802840e60febef8e896967b7747	-6.904165654999993	-0.00017370766713854978	0.07035547178912935	0.00033438970056767054	(-7.03366, -6.77441)	(-0.000822378, 0.000447854)
904ad13c7b8512200836d5cd9fb09e1b	-9.001836634999998	0.00040553690280569946	0.15745156960896514	0.0007388143033245118	(-9.28813, -8.69545)	(-0.000833395, 0.00190845)
1aab913302590e21a7be28b1494a3320	-9.071858659999988	-0.00020966861567000013	0.10247145394647429	0.0004921773333694059	(-9.25894, -8.87339)	(-0.00111366, 0.000736191)
e644522cf6d7222c9da7f9ecf614cd89	-8.870835109999998	0.0006436274185097541	0.16756173710274036	0.0008279724107555769	(-9.15744, -8.53692)	(-0.000994031, 0.00207732)
bad4f7c5ada34a1f813946abcfe5c556	-4.854646224999994	0.0008689588249550005	0.06277013426144135	0.0003086932736688447	(-4.97201, -4.73843)	(0.000307621, 0.00147035)
399bcf0feb12a20ca0731d8d65268dae	-6.010147694999995	-0.0016665097635300034	0.12911093255544623	0.0006270202019657465	(-6.2681, -5.7817)	(-0.00284252, -0.000514555)
32f7e6bfc42fe19c17f9459bd9be4b67	-6.905096965000012	-0.0015702807164299987	0.1399262796619662	0.0006916720466553651	(-7.1689, -6.63235)	(-0.00295143, -0.000346396)
c942f59feffce9c3ab527135de234101	-4.901557659999996	-0.0019156294480000024	0.09490424061665736	0.00046057346230184544	(-5.07712, -4.73197)	(-0.00277658, -0.00105552)
29bb5fa7f45e47bbabab8cc1b1b3d18e	-8.841573250000023	0.0003146379937154994	0.19885595270757533	0.0009237318534794039	(-9.24734, -8.51572)	(-0.00132666, 0.00207823)
7b2ff5940de11da4dc3bb208805dff11	-8.276472440000003	-0.0006637431698204995	0.09272892259994406	0.0004469474307799139	(-8.44906, -8.11059)	(-0.00147874, 0.000181384)
6c7fa77831ae630967a6fbfc8ee47901	-3.343777015000004	-0.000660529259620001	0.05110889808575192	0.0002448859950454843	(-3.44056, -3.24672)	(-0.00111998, -0.000195431)
6c83fec6e8d03fad51eabc871853c991	-8.866688795000005	0.0026591225655	0.1921736606892264	0.0009629905023240067	(-9.26385, -8.52881)	(0.000872345, 0.00447733)
23597fea41001255f06321d42aefd3bd	-8.448209889999994	0.00024468122228425053	0.11566394977774143	0.0005657127692496738	(-8.64136, -8.21218)	(-0.00080067, 0.00129935)
ee02d6d3506da57909d5e603709a295f	-6.773059729999991	3.720869305594995e-05	0.07777869548293476	0.0003756174710151961	(-6.93378, -6.62839)	(-0.000690478, 0.000724073)
e6a34eb113dba66df0b8bbec907a8f5d	-5.447003570000009	-0.00031579401884100015	0.09106028587400274	0.000437421069438181	(-5.62644, -5.29102)	(-0.00109255, 0.000545412)
6c4de756c45fa6e7e5adfe196f9f0039	-5.603091429999992	0.0008974277137930002	0.1884695502670263	0.0008664990607998938	(-5.9268, -5.24144)	(-0.000686072, 0.00251161)
60c57911662a9159dfdd0fc05d975a55	-4.2991419799999955	0.00020635024273000005	0.07692965089534462	0.00036190754040583593	(-4.43093, -4.14508)	(-0.000516691, 0.000853528)
1986030e3c5cd5df6d869054bc96e536	-8.593008220000005	0.004171407459999999	0.14941524925365407	0.0007513540685489426	(-8.8478, -8.29017)	(0.00272063, 0.00558164)
ea3433f2c148c6fae4cc2e9ae197f5b8	-5.270066465000009	0.0002588377724020006	0.09412740719128398	0.0004609961902223013	(-5.43186, -5.07171)	(-0.000588275, 0.00110017)
059c8f8bb468064b134ea6d3661761ea	-5.017910769999998	0.0006053605092224999	0.1003953056965668	0.0004807504399348463	(-5.20022, -4.83626)	(-0.000294397, 0.00151894)
8a9f7499cdb85b8efa497bb56256cb43	-6.642033470000003	0.0012365606614999996	0.066416909052282	0.00031398365036404673	(-6.76182, -6.51928)	(0.000661921, 0.00182609)
8dccd839cf4868a3343e411c063932a6	-9.042511810000006	-0.000696338049184501	0.14261191106048576	0.0006904419378827228	(-9.28328, -8.76402)	(-0.00197058, 0.000590194)
f402919ff0fe53fec5b6ef190f9e42b7	-6.928239275	-0.00014683632346385015	0.08450385303241724	0.00040967273220963334	(-7.08977, -6.77401)	(-0.000939976, 0.000587721)
f9382b37fc2cfd3cf606824a235802de	-9.956391329999983	0.0010667292866234986	0.13248061297084612	0.0006296709539774751	(-10.2093, -9.71055)	(-0.000137487, 0.0022133)
1664c7d0b9dec6e07df8542c0c4049c7	-8.544560099999993	0.0003420020922629501	0.1056152625859066	0.000497457152461248	(-8.74661, -8.3494)	(-0.000526722, 0.00135018)
3e5f388f7ad4f160c2a1cdd1441d00c0	-6.526208665000001	-8.70607903789999e-05	0.07765648637730002	0.00037989980254507895	(-6.68164, -6.39079)	(-0.000840486, 0.00057971)
f5706d9ec821f971e4c08ee992995b40	-7.733564510000009	-0.0009885874193994995	0.15617794315254607	0.0007771005079052096	(-8.0368, -7.43579)	(-0.00242376, 0.00048511)
138eb7703e1255cf29760a4440de2a47	-8.901932690000011	0.001572642405385001	0.13901054573219923	0.0006462814624232039	(-9.14716, -8.63052)	(0.000442713, 0.00288188)
56c3d1a8e4dc5c2aa7afbc1563559448	-7.5476310900000145	0.0003465811259300004	0.241896812421561	0.0011668926519298806	(-8.02776, -7.10648)	(-0.00182581, 0.00252073)
de61860db8d93da85692dffb5cf32ab9	-5.185274809999997	0.0005425833924700005	0.17674006338734832	0.0008591271505777003	(-5.50575, -4.85526)	(-0.00110133, 0.00212988)
5c02713fbed5c1964b4410d9f8166555	-6.095796029999998	1.160673332149999e-05	0.07558683721746202	0.0003630502394094328	(-6.24784, -5.96084)	(-0.000693574, 0.000630607)
12bb0c9249480c4cec2cc9f692018806	-8.658179415000001	0.0014650042606999994	0.10014492129413138	0.00046603059809346444	(-8.86978, -8.4908)	(0.000575617, 0.00226178)
b10627ff6db16c65eed2f21380dd700f	-6.759692644999996	0.003342418624249997	0.24454723136023004	0.001222033644173136	(-7.22309, -6.31799)	(0.000860162, 0.00543359)
3f5f0d10bd5495e2c89d229c508dcdec	-7.119940365000012	0.00039145323961596026	0.1500428785251628	0.0007200869692131726	(-7.40375, -6.83688)	(-0.000903897, 0.0018209)
de6891b6f7a1f35bd9ccbc058b9e1a77	-6.702288849999993	0.0006951374850499997	0.05002076026688823	0.00023939142025537592	(-6.79254, -6.60811)	(0.000238722, 0.00114332)
828c563319c7cee475b9b8ab6a0a048b	-7.6317448599999835	0.0010919250961	0.07750223575988248	0.00037750950691811306	(-7.76572, -7.47863)	(0.000386783, 0.00179393)
6a129e8ae637c96e7bb56223913911f7	-6.101392605000002	0.0005622129268662506	0.10924025321814289	0.0005268212240476067	(-6.3036, -5.89831)	(-0.000366075, 0.00159591)
1527fd8b14037f53b8edb26b111e1f72	-5.812627810000003	1.1900646386999974e-05	0.08390253954323372	0.0004013258854771017	(-5.97365, -5.67252)	(-0.000743773, 0.00075557)
b3d06445a910a9a444919e41f5da39c3	-9.73392730000002	-0.0013076357539100005	0.14964078865707028	0.0007434139788314999	(-10.0127, -9.47242)	(-0.00267651, 9.90263e-05)
992072d045462445dc239b35300af2cc	-4.028259289999997	0.0011469098013459997	0.21815272498411736	0.0010665885350905555	(-4.42226, -3.60535)	(-0.00083494, 0.00307435)
2403a466dd6d1e4f551d80394c2aa994	-7.417257619999995	0.0023073894798450027	0.25442147333398474	0.001201639352952808	(-7.92885, -6.96843)	(-4.29047e-05, 0.00446246)
cae14798faeabb8e1b8840e712839921	-7.581166924999993	0.002004016382355	0.14866474911590302	0.0007191720566971328	(-7.84515, -7.29487)	(0.000678753, 0.00333928)
4311a44a7d56ce4086afad3e75bedd6e	-8.154939385	0.00011448034409100016	0.11456470872555742	0.0005232494414721003	(-8.36417, -7.92472)	(-0.000829807, 0.00110499)
ab153c3e19553cead3d76fb9e00684c2	-7.083483884999999	0.0009683489777950002	0.1926937275459603	0.0009464392618984322	(-7.43149, -6.71589)	(-0.000796352, 0.00268894)
fc1856f132cd513b1251fa39ad4ccd01	-8.037036745000012	-0.00023573351128249975	0.06581091117174255	0.0003250929361816721	(-8.1552, -7.91222)	(-0.000861248, 0.000339221)
8ef31508d9a2fc6f83935de5607a686c	-7.405635549999995	0.0005938026004435007	0.22415245746499754	0.0010805517503823547	(-7.80405, -6.98721)	(-0.00145093, 0.0024451)
21ce8465657612a85e2f89e74d285ce1	-10.139998675000003	-5.369558939249999e-05	0.13822620791403623	0.0006563655707302227	(-10.402, -9.89999)	(-0.00131513, 0.00114353)
69d052e452e79d571cba042af265d50c	-5.473324269999995	0.0019617704186200005	0.21068419644450564	0.0010163658809614192	(-5.84439, -5.0461)	(3.13572e-06, 0.00377317)
79d5bee84cddbb27acb4dd7df378c789	-7.844285260000002	0.002796756622	0.15223427180445406	0.0007381588807089177	(-8.12661, -7.5627)	(0.00137511, 0.00411429)
0f0a1f8c92368be6e8d3145bd4e94cd1	-5.188595790000005	-5.555136281699998e-05	0.1308753597415339	0.000605806346102623	(-5.42411, -4.9312)	(-0.00129711, 0.000997021)
64d05989cb6f8053633b2127793200b3	-7.169907575000007	-0.0015776202790250024	0.09015528986570542	0.0004303701129935413	(-7.32218, -6.99119)	(-0.0023838, -0.000803912)
bac3d8ea4685e825ef8d12b2a6979577	-7.684168064999997	0.0012100301990599993	0.21733433700776708	0.0010161556835205576	(-8.13858, -7.31278)	(-0.000823579, 0.00292023)
a8d23fd98a311df2db65e5842634aba3	-7.356313020000018	0.0005991674971799998	0.07955137503387101	0.000371957721925145	(-7.50023, -7.20793)	(-9.09451e-05, 0.00129983)
41239266f2952a56a313fc4798f28a1c	-6.786158594999988	-0.00024507878855949957	0.11062243753089143	0.0005381605855202682	(-7.00042, -6.58552)	(-0.00124471, 0.000771405)
2b982979f2401a8bc447d7141879e9b2	-3.771705015000005	-0.0005566643334050003	0.050328620923881684	0.0002375277897302168	(-3.85955, -3.67749)	(-0.00102581, -0.000135649)
251429848560a80abcb96640ceb102db	-5.3107198600000105	-0.0003485259111618003	0.1038347935163373	0.0005130734649428159	(-5.51217, -5.13367)	(-0.00127363, 0.000654382)
7b34b797cadb639f63827c6d332dd4e9	-8.22280152500001	0.0001600701489714802	0.0940475154356795	0.0004526401747281959	(-8.40088, -8.04833)	(-0.000721255, 0.000990988)
2a99ec1157a90661db7ff643b82f1914	-6.0859940049999945	-0.0018975685993269974	0.23191286265213912	0.001081443080881101	(-6.48652, -5.63237)	(-0.00390592, 0.000128545)
2a7f11895ae7fe9fdffa52016207c561	-5.892056695000004	-0.0005802038908955002	0.10148614394205249	0.0004659084837405637	(-6.08114, -5.70418)	(-0.00146281, 0.000263696)
0cfd41d10227f0de9092d5cda028c12d	-8.683841069999994	0.0004776994316031014	0.11268659687538299	0.0005284383920777481	(-8.89891, -8.46964)	(-0.000520626, 0.0014341)
a9387e76477da8688775569cf540191b	-6.165316064999998	0.0005715136791825003	0.1494465071859018	0.000710268341473372	(-6.45827, -5.89495)	(-0.000752764, 0.00189274)
bb769f42c78f86faa2801cb2c2abb8dc	-8.95217478000001	0.001805934464104997	0.1675874464748228	0.0008078283969920636	(-9.27307, -8.64414)	(0.000277936, 0.00328748)
68ee181a51a55ca3814763c9214cfd8a	-9.124547024999993	0.0023664978564999985	0.12699268519564172	0.0005923180853447362	(-9.35053, -8.85957)	(0.00125614, 0.00345994)
88956ab21ebb7e44b2dd317dd412818a	-8.508696734999985	9.836725975450026e-05	0.13748935165964588	0.0006443825123381826	(-8.75232, -8.22988)	(-0.0010422, 0.00140794)
ca9dec36ad0aa5a1473144ddcb74951d	-5.229111855000002	0.0003267621624619993	0.08186954689448918	0.00038654091849197616	(-5.38193, -5.08484)	(-0.000411357, 0.0010077)
ae171d16e3cb68ad19636a58839a1ef1	-9.05304394499999	0.0005808543023260005	0.17694178843305236	0.0008522096086844635	(-9.36602, -8.71362)	(-0.00104332, 0.00213336)
77f4d90aa6eb8080927f59ee8bbac375	-9.457846809999998	0.0015320272499499967	0.09238320125446997	0.00042422544005892926	(-9.64471, -9.29684)	(0.000756717, 0.00231679)
a7b427a226422d10e62536b8d41e02fe	-8.360489320000006	0.001165297952249998	0.20631389452224883	0.0009580015027354463	(-8.73876, -7.98379)	(-0.000536097, 0.0030818)
2480f3aa1e7784b461d9b5b83a6bfc81	-8.00968801	0.0004649812048070002	0.1418461574514441	0.0006829310918592736	(-8.27187, -7.74308)	(-0.000815853, 0.00173662)
9000b563231e32a7003bf2ef20bf9a60	-7.600081275000006	0.0009525255045950016	0.10276679026331596	0.0004890329924594891	(-7.80134, -7.41038)	(7.35554e-06, 0.00185482)
a186bb74dfce512f83043f7b366c60c4	-6.143823545000006	-0.0011643448501150002	0.2437153740921634	0.0010674579635187485	(-6.58581, -5.66624)	(-0.00307451, 0.000980989)
aad2c8fbb5e1201340fe4357731fc9ee	-7.968703365000007	-0.0001525237657588999	0.18123509106827718	0.0008882297240855856	(-8.33801, -7.67095)	(-0.00168848, 0.00163104)
490d2aec117bd7289577684ba3cc1b64	-7.091036525000001	0.001357125890279998	0.18429796407387244	0.0009096287418530196	(-7.44206, -6.73102)	(-0.00013382, 0.00331331)
457d3865cf0a4bc602a07d8d5324388f	-8.202085075000008	-0.002638899282949998	0.1860311687234007	0.0008938896187856109	(-8.59669, -7.88419)	(-0.00425712, -0.000886564)
552e00cb506f739acaf08aa5641f9d84	-6.6329540549999955	-9.892252437449983e-05	0.1244628243352486	0.0006216439331682958	(-6.90546, -6.4287)	(-0.00123894, 0.00111838)
9dc78fd8f2f7cb10e190e77af61c7ecd	-8.227066195000004	0.0004237547358689992	0.08702421572339498	0.0004168238585751152	(-8.38896, -8.0624)	(-0.0003522, 0.0011704)
a3607a88a8ed64e24a374847b23e404f	-6.525460629999989	0.00045123802011449895	0.09575886350099963	0.00045795187820639135	(-6.70851, -6.36285)	(-0.000349738, 0.00136933)
5bb151262388870fd53a84ea6f1ffdf2	-9.438311379999988	7.939337677649994e-05	0.18305487151123725	0.0008975663223927461	(-9.7759, -9.08694)	(-0.00153992, 0.00187238)
f7962a90f4519ec1d1a9c7b8ef7bf396	-9.204077180000018	0.0008094351140849996	0.1269134691671755	0.0006000053173044895	(-9.44803, -8.98198)	(-0.000268705, 0.00194761)
77ad88eed91eef009bf64f101c96baa6	-5.1901588249999895	-4.117285247649998e-05	0.2004310012529732	0.000983721162155799	(-5.58873, -4.84361)	(-0.00185743, 0.00180603)
08be83d0a527ddd1da0861135192e593	-8.470992914999998	-0.00025946336461199964	0.2021709575946872	0.000999611945051719	(-8.85317, -8.10712)	(-0.00215196, 0.00161195)
b61862b15d33865612e76c1db7b995a1	-9.213817674999987	0.0012344755711750015	0.11278763506362033	0.0005172086006181291	(-9.43512, -9.00452)	(0.000238465, 0.00217624)
14f11556b1fc9132c5ab27b67a2479bf	-9.253427144999979	0.00035050277718130026	0.12273895432257423	0.0005838810489986996	(-9.49295, -9.02981)	(-0.000792684, 0.00140676)
514b34f09e4acd2397d38273c630d338	-8.119858939999988	-0.002436000709999994	0.18069705099856043	0.0008531138983934497	(-8.41442, -7.73896)	(-0.00401798, -0.000868854)
ba88d4e4e6a24ecc2a5aab6bdfbb77f5	-7.9498853800000004	0.0008074761732150004	0.0910241612312665	0.00043249344647916386	(-8.11144, -7.76583)	(-1.70531e-05, 0.00159909)
1c94105978b1aa2095e3c0096774f240	-8.304018704999995	0.0005132289624040001	0.1390152953418183	0.0006615454945154135	(-8.53361, -8.0094)	(-0.000664923, 0.00176377)
27b636c66fa117272ed27920bad78969	-8.578502610000013	0.0009996842658549997	0.16430816784410895	0.0008139539047138497	(-8.87013, -8.27636)	(-0.000506176, 0.00250882)
7201d53bd647437ec3de879774eba498	-6.752384359999997	0.00022057720637499987	0.22366498008626726	0.0010403799036825363	(-7.14985, -6.31107)	(-0.00157841, 0.00228587)
f8529e2e737999b4a7d06420482d4af3	-9.012095670000004	0.0027160761786499993	0.21488212739511675	0.0010408935464232974	(-9.44313, -8.63626)	(0.000799713, 0.00466789)
959d48a11e3b26c9268f0bd1dae6ec40	-4.325340524999999	0.0005863114686400013	0.06662261111420341	0.0003127147567702995	(-4.45085, -4.19865)	(-2.00554e-05, 0.00114711)
bd0f4e14387ee1ac7e5fe586cadbbed4	-8.84910005999999	-0.0002124047120920003	0.0859966736065785	0.000413582995622624	(-9.00962, -8.69061)	(-0.000955639, 0.000592089)
66047b69a772cae3e37186eb74254da7	-9.15005421	0.0016108368792550028	0.16418471391964565	0.0007801650992695691	(-9.46735, -8.85989)	(0.000255981, 0.00312752)
4207ad1746e5fbce9c5ed5efe1e357d9	-7.463589034999994	0.00040386965948149996	0.08665298871717453	0.00040795975893074323	(-7.61587, -7.28731)	(-0.000311102, 0.00120057)
30207d209491dfb7de83344e77fd6fbd	-6.325505700000006	9.565691431340024e-05	0.08726546681310993	0.0004171152868202236	(-6.5065, -6.17858)	(-0.000645851, 0.00091636)
3e93fd55a231bb99b67a666bad8446a8	-8.305403574999998	0.0002470540418695004	0.08985717083610732	0.0004291366912024617	(-8.48612, -8.15458)	(-0.000592766, 0.00100739)
d39f37b814ebd81091a949f8bd9d1710	-6.082251645000005	-0.0009190919094800009	0.1316845475796002	0.0006121585269126205	(-6.36313, -5.84949)	(-0.00206823, 0.000277802)
706b0d627a9ba61b18e6b7b39622ac1f	-8.775736265000008	-0.0012780427621629986	0.15162127808424442	0.0007355827754077015	(-9.04964, -8.5085)	(-0.00268091, 6.48441e-05)
32382a0f5831da5faee464d011b5616c	-5.704665039999988	-0.0012162410213680003	0.21826146333972546	0.0010453986979595644	(-6.07733, -5.26651)	(-0.00326955, 0.000588054)
fcd575ef43a2ae77d9b7c10639e80fd8	-10.03051619000001	0.0011074103654560006	0.15701517874550844	0.0007594509698539717	(-10.3096, -9.72326)	(-0.000413973, 0.00239759)
fdb1c35a8dab336d65ed22d796e71e4b	-6.664672614999989	-0.0003193759292634999	0.21302497129611747	0.0009892626332260828	(-7.03239, -6.23332)	(-0.00227665, 0.00138111)
25def15fb42bed6855ede4893d27a21d	-5.413505875000001	0.0007328856135999988	0.17361857590198815	0.0008298748561986899	(-5.71164, -5.06243)	(-0.000801246, 0.0023213)
2a13ecb6c618ddf8154298c69336dd8e	-8.120358465000004	-0.0025207788111	0.2057466870595825	0.00102000050971069	(-8.5413, -7.75557)	(-0.00435151, -0.000503484)
9ad89cc951aa3031c19c59c95e401614	-9.545662464999994	-0.0006139194138100003	0.14843251914143935	0.0007119950397228054	(-9.82999, -9.27125)	(-0.00197875, 0.000704759)
55d4d3011e1f3bb8e4e5089b801b61a4	-9.765943895000003	0.0018755709326399984	0.16544226248174623	0.0007938952575954691	(-10.113, -9.49368)	(0.00043267, 0.00346543)
4ed55370307d6700d110b6d3f1196136	-7.84666492999999	0.0010447255025504976	0.22509529463050762	0.0011007050841343893	(-8.24787, -7.42934)	(-0.000958882, 0.00309452)
154c25181234441402124e02c204074c	-9.710225405	0.0012154103820099993	0.16838225277574825	0.000817466347453069	(-10.0177, -9.377)	(-0.000214082, 0.00289734)
370829fece3190f1a8efccf50b7d0921	-7.403522775000018	-0.0014889735708500005	0.10662748002672366	0.0005129798139165407	(-7.60254, -7.20089)	(-0.00255879, -0.000614735)
b1a153ff5a21342991138e7f7dd2658e	-6.778779045000017	0.0005728339815839993	0.2048550629704767	0.0009933580638322634	(-7.20335, -6.42931)	(-0.00131097, 0.00235745)
e39b1ae9776ee98190c8cb02bc9de792	-9.323320090000006	0.0007186233377349996	0.12584309623651158	0.0006021520958988497	(-9.56258, -9.09032)	(-0.000316545, 0.0019651)
e71461ffe18aa4dc3b1f7ba4a1011cff	-7.589891705000018	0.000706591954680051	0.11588334686029293	0.0005757257948901839	(-7.79741, -7.37613)	(-0.000364479, 0.00177433)
90c2b51afe404951ec89bd52c7ae1f58	-8.475233349999993	-0.0030856534927500025	0.18107703035276834	0.0008910754901618877	(-8.82107, -8.12605)	(-0.00477874, -0.00150759)
c5af8314e36eaed98fc88f181f539e8f	-7.3815412999999985	0.0004509216749285	0.08826746709864283	0.0004293803424224817	(-7.54066, -7.21875)	(-0.000329588, 0.00126461)
10cd502b01abafc87e2ecbad86389286	-6.0586770500000044	-0.00018449450492664997	0.06670687096242406	0.00032143120984383264	(-6.17976, -5.9321)	(-0.000780627, 0.000425451)
433cf7e272a09b91cc85082a1338b8e1	-7.82597404	0.0005528633488094992	0.07916251794996415	0.00038011316795157296	(-7.96737, -7.67828)	(-8.92424e-05, 0.00134539)
877f27b47c85f6b2d3cf8a6aa86def40	-5.545548589999999	0.001073996873725	0.1130757105443601	0.0005269102792082533	(-5.77045, -5.34014)	(0.000151232, 0.00221613)
9ed241a051fe72047261df3b7e08b675	-7.098872430000002	0.00036601385026400026	0.08631320603937204	0.0004005312475522486	(-7.24988, -6.93186)	(-0.000357375, 0.00115957)
04c8be5a3a6ba2d70446812e99318905	-5.900280180000002	-0.0004647965333399999	0.09394909890024274	0.0004614835468398083	(-6.06395, -5.7075)	(-0.00131084, 0.000427708)
e0b7bd623a1b4cd1640883066e8d96bd	-9.688899229999995	0.0008026748616449993	0.14009517408107638	0.000665598392236527	(-9.93101, -9.40586)	(-0.000491345, 0.00204801)
6a17479edbe461431433bddb084f731e	-6.388460545000005	-0.00040701537305350035	0.1187733004995356	0.0005703397658202372	(-6.60893, -6.17059)	(-0.00147663, 0.000607603)
35513c8de34a49ef37dde85737e6aef9	-7.75891639	4.9880474772249953e-05	0.15092904602185714	0.0007216024909191275	(-8.08548, -7.49881)	(-0.0012704, 0.00141935)
69536042153447ceb692aa53159ce0c2	-7.257670270000005	-0.00035809865843104975	0.07455710632211461	0.0003582368418472682	(-7.41283, -7.13034)	(-0.00105997, 0.000296314)
0f92fcc184a951ff8b0914467ad2f8f9	-6.952254509999994	-0.00016161933237100035	0.09375781611716383	0.0004523709606938811	(-7.16141, -6.78903)	(-0.00102155, 0.000721905)
e9d9bafcf863ec0908ce4e20e6386ff9	-9.716358930000014	0.0012908754185999999	0.11920955410643523	0.0005669503460663017	(-9.93876, -9.49912)	(0.000268561, 0.00241177)
979578981da3916b394bf24c32bace21	-6.873369125000005	0.0004660702578206998	0.16394577269293764	0.0008037410655755468	(-7.15133, -6.54736)	(-0.000950176, 0.00211723)
5860dac317300b1fe6094e958240cc7f	-7.950126349999987	0.0016769364050000027	0.08439326508956442	0.00040193528285964295	(-8.12457, -7.80933)	(0.000855325, 0.00235331)
3a1461e8439091ad6b93af0ddb3849eb	-7.146323255000009	0.0004741785348970003	0.21425493409733853	0.0010486197037589014	(-7.53253, -6.74247)	(-0.00139875, 0.00244012)
d32627161d829a1488c2a047669cb29f	-6.182004320000009	-0.00022349379032999997	0.2329826978445773	0.0011094275619261296	(-6.59476, -5.73429)	(-0.0022548, 0.00193652)
e2c3ff4f647112723741aa72087f1bfa	-3.1991450150000005	-0.000575785777379001	0.08441042924840374	0.00040316916492675144	(-3.34434, -3.02365)	(-0.00129426, 0.000195931)
426bd7119a31b73ef734771a071a216c	-5.789492390000004	-0.0001643140552029998	0.1205125410975469	0.0005688837909300456	(-6.00823, -5.54863)	(-0.00125892, 0.000848876)
aed0d8840bb7da5eacd80c6f9a1f91ed	-9.605274514999984	-0.0005811905332899995	0.13570512734883963	0.0006537745941999963	(-9.86101, -9.35662)	(-0.00174919, 0.000672385)
0b05a2e48cdc5f9e766bb0f4c209d4b4	-8.794693754999981	0.0001598582212319998	0.08292707115140363	0.00038797202710481816	(-8.96346, -8.65018)	(-0.000557138, 0.00092569)
31c0a0bcf172474d82c69979df243e78	-6.120628430000001	-2.258912903790003e-05	0.07365833550681888	0.00035587708029651515	(-6.25085, -5.98444)	(-0.000722715, 0.000615701)
f9b9b7db378357774e672fe5ba242b12	-9.89912252000001	-0.00012472653905500002	0.12550001093167135	0.0006061305822486705	(-10.127, -9.6711)	(-0.00117112, 0.0010755)
95f975f50235610bca818dcc9d97f7d6	-8.82546786499999	6.909307484449994e-05	0.20492842512592488	0.001009201158535887	(-9.21327, -8.43938)	(-0.00192754, 0.00186307)
ecaa9f4e15a28f212d9bd60f749191ab	-7.564770909999997	0.0011573580254500028	0.10727496700102912	0.0005171213717839186	(-7.76212, -7.36208)	(0.000226385, 0.00215804)
a6fa2de5f4576d1d77b1616786e3dd52	-8.747137564999996	-0.00010894905833950002	0.07878510159681698	0.00038274372021651	(-8.88749, -8.59776)	(-0.00081957, 0.000593897)
1fa555f9a74d47a6ca7a65a347bc885f	-6.064410230000011	0.0007074390100749992	0.09886225768890314	0.0004722355608644911	(-6.26416, -5.89089)	(-0.000112909, 0.00165977)
149e7d5e484d157f2ac6140a2111618e	-4.119415494999999	-0.0005263260391743004	0.08512907009215462	0.0004065118560598876	(-4.27404, -3.95629)	(-0.00126371, 0.000238504)
605c54065160b61d47c4d5f87ffbe6bb	-8.826342204999996	-0.0006799518776000011	0.13244612694030714	0.0006339591325789742	(-9.07031, -8.58225)	(-0.00188493, 0.000500044)
5034598009be77942a505e7c9978b06b	-8.37115353	0.0015065014694499986	0.10727480425961682	0.0005270253361579116	(-8.56813, -8.16988)	(0.000577691, 0.0025565)
8526f1f5fd2dcff7e7a73db743c829d2	-6.4386020900000025	2.233770705000037e-06	0.10614384928167955	0.0005079044030142748	(-6.6363, -6.24818)	(-0.000958352, 0.000928355)
24ef07664cfa04a819d7797a89e653b6	-9.293857400000006	-0.0013977296124759997	0.14725501633574328	0.0007304837870411688	(-9.56855, -9.02987)	(-0.00278658, -0.000105372)
03fdbec0c9b63a05ae79f92c6d3a4cfc	-7.392335864999994	0.0015242590408100004	0.22851044467606246	0.0011099831055162125	(-7.81535, -6.97084)	(-0.000528114, 0.00354213)
aa3e2d76e864d7909b51110e211ef36c	-9.272868030000012	0.002492909681025	0.21360761199034817	0.001040005347856352	(-9.64523, -8.8278)	(0.000554903, 0.00448155)
