Feature	Intercept_mean	CV_fruits_fg_eaten_mean	Intercept_std	CV_fruits_fg_eaten_std	Intercept_hdi	CV_fruits_fg_eaten_hdi
8a20667bca2eaf2a0687995af876a84c	-6.355893514999999	-0.0028346831451369976	0.28581241429195264	0.002705454357137028	(-6.88654, -5.78892)	(-0.00806108, 0.00209487)
131d3b899e72f19fcae1b0f9f8f3a009	-5.646757009999991	0.0017794427049624968	0.3533971571690412	0.0034576915488553086	(-6.34541, -5.01971)	(-0.00438574, 0.00837456)
c0c365b5a32a28b8d2602de07c5d0b06	-7.5279345900000045	-0.0010473518165629995	0.2702865360298807	0.0026200798907773225	(-8.02471, -7.0321)	(-0.00612447, 0.0035741)
a650f349bbdffb95b3624519d1ba72b8	-5.242407569999994	0.002725248769500001	0.09368884282237189	0.0008706933194616188	(-5.42548, -5.07927)	(0.00115551, 0.00442024)
0f6da5f59be656db2dadef7bf2d1a2e6	-8.376420054999999	-0.0016562358249950014	0.1292740052286113	0.0012330247631784043	(-8.62443, -8.14386)	(-0.00388337, 0.00078742)
e84bea8ae61342674744560dd7de4721	-7.12858518499999	0.003372092726650004	0.18303838439154163	0.0016453878141713038	(-7.45636, -6.76943)	(0.000187594, 0.00630102)
010f0ac2691bc0be12d0633d4b5d2cc4	-4.588810929999996	3.084221911760001e-05	0.09587093866357584	0.0008993534553503741	(-4.75452, -4.39775)	(-0.0016426, 0.00165596)
c8fce068920feb387167d44c01689295	-5.984897644999996	-0.003941826007550001	0.17998415802954415	0.0016601874359110603	(-6.30297, -5.63821)	(-0.00707034, -0.000867825)
86deb5cf8d6f29d383136e0d09863b69	-10.15189714000001	0.0016449851954369998	0.17489686560919365	0.0015782496803897008	(-10.452, -9.81986)	(-0.00133996, 0.00437384)
79db4c4f494c95856ce31b42f267c4c4	-7.979451594999993	8.849228777549997e-05	0.24297583956744764	0.0023937493126845403	(-8.42283, -7.524)	(-0.00432082, 0.00442986)
dde2f514908a4fcaa80827346c7b7a19	-7.884450554999988	-0.0007191650492795002	0.10598472179065231	0.0010210769710308953	(-8.08757, -7.69268)	(-0.00265274, 0.00115697)
