Feature	Intercept_mean	daily_HEI_mean	Intercept_std	daily_HEI_std	Intercept_hdi	daily_HEI_hdi
e9ad916c93ff127ade2a8283db7603a1	-8.304717405000003	0.036609196981785136	1.1043982906807281	0.019249414479421065	(-10.1895, -6.03826)	(-0.00164597, 0.0711486)
624d0040eafc828499b5009791d96b85	-9.863554820000015	0.015490295422850025	0.46840313099345077	0.008096106674227757	(-10.7701, -8.9904)	(0.00137581, 0.032393)
bc5146d3526a9ef5179457a2077b1b46	-8.982138500000005	-0.00265422727775	0.3731189896753445	0.006485157908676559	(-9.64356, -8.25277)	(-0.0145762, 0.00937966)
7bbb537e486b770d58232a6c683a3a9f	-7.580333059999981	0.006406559208065022	0.4022159046948992	0.006991385559092052	(-8.32879, -6.82566)	(-0.00751431, 0.0188086)
30c16856bd5bae4cd2f1182341b30ffc	-12.252932209999999	0.054281634649999945	0.6753880450042892	0.011623940464291242	(-13.5363, -10.9637)	(0.0332342, 0.0775925)
ac5402de1ddf427ab8d2b0a8a0a44f19	-2.7695335649999975	-0.015107369198800003	0.38076200934565496	0.006607277299309309	(-3.5149, -2.09803)	(-0.0264298, -0.00184236)
d0037fe3397f56b52e971759e3f2f7a8	-7.6412851399999955	-0.02104964093649995	0.8239371617359429	0.014303821586085567	(-9.20624, -6.13491)	(-0.0471449, 0.00695855)
3d7f3a3956e66e4728521a97abd9f07b	-9.07544992500002	0.027119973534999984	0.9019080645425801	0.015593827298489122	(-10.5642, -7.237)	(-0.000939967, 0.0566801)
3e15d94435169ddada1e508dd8b83a55	-10.095060200000002	0.03486553205199994	0.5797485248638929	0.0100653546832958	(-11.1635, -9.02969)	(0.0163411, 0.0533666)
ed1528f4822674c9e1da64b84c778e9f	-5.965558375000002	0.00023233658018500017	0.5411891346244944	0.009377579460791876	(-6.9442, -4.95657)	(-0.0170123, 0.0174661)
477734397215c70bdacce28d5685cc6e	-6.411142565000015	0.003666676717169999	0.9939010700564573	0.0172885939428381	(-8.39515, -4.6427)	(-0.028419, 0.0372537)
1243750138937650754b619370565800	-9.55429732	0.05869068769999999	0.6154874843990066	0.010629113980384665	(-10.7482, -8.47185)	(0.0404562, 0.0791364)
997c1b9bc29e50b9096303c708bb54e8	-9.85650828499999	0.0061296744202999935	0.5725416451515193	0.0098730131945162	(-11.0516, -8.8558)	(-0.0130015, 0.0247793)
8aff935557eab67b0baa4553b8518105	-10.580632064999993	0.031032887578000025	0.6869261219466664	0.011889000503813857	(-11.7906, -9.18504)	(0.00889129, 0.0538856)
39bb3fb5b2257fd2eacca408dc42c5d1	-3.9612396300000046	-0.025033388325849986	0.5345730153958984	0.00925809131530959	(-4.96965, -2.98982)	(-0.0417126, -0.00709251)
b9024a1f377b62508864cfea59b16a31	-8.55731394000001	0.016129379251499997	0.43388218896144654	0.007548693109250528	(-9.43826, -7.80701)	(0.00286733, 0.0312031)
7ab1bc6052053650189083370055ae66	-7.830366075000008	0.029500906734749997	0.6605461937824971	0.011473548752530805	(-9.03245, -6.53734)	(0.00672815, 0.050597)
8183f1e3f9806994e125b1d5c6932498	-6.9534626649999876	0.009311288062280024	0.6107135674670642	0.010598124588053122	(-8.20838, -5.92436)	(-0.00882156, 0.0308693)
92f000f936d3f349c5e7719a5edc5078	-7.028195605000002	-0.004841637437047508	0.3235052234631366	0.005624829862296445	(-7.63472, -6.44103)	(-0.015138, 0.00558931)
6509bd0f539df985ac2f40c335cdb999	-10.633657470000013	0.036448589955000076	0.5899907504194444	0.010240841580597619	(-11.7214, -9.48212)	(0.0172607, 0.0560393)
c4f9ef34bd2919511069f409c25de6f1	-4.92608726500001	0.003942290017149993	0.745971602350431	0.01291852418999855	(-6.2619, -3.46835)	(-0.0195979, 0.028265)
74923f4bbde849e27fc4eda25d757e2a	-2.6370821488499994	-0.10407280654999986	1.0313140249258195	0.017893058393546962	(-4.43549, -0.701688)	(-0.1362, -0.0716307)
3edf7e19ca2ce44d4d3daa243e8725f7	-10.507171019999967	0.016303441064000005	0.500721429223834	0.008628130471596754	(-11.4553, -9.57273)	(0.000433068, 0.0327635)
ebab7cfc7858bfb00c486bba21d6ca6d	-7.730935674999995	0.035923806009999906	0.5783296403533584	0.010008399988108548	(-8.73794, -6.60121)	(0.0164095, 0.0536751)
8937656c16c20701c107e715bad86732	-3.070245165000005	-0.0026707674474299994	0.4455297378203532	0.007737933832017702	(-3.90343, -2.24173)	(-0.0165916, 0.01216)
6a6880faba39965be0e4b7d88966d1c9	-7.785530005	0.025061969143500007	0.6327272861404428	0.010960627089252965	(-8.96441, -6.57338)	(0.00494445, 0.0460676)
85c05d873041801d03eed489230b23f6	-9.03500070000001	0.01632483088744999	0.36996293116393436	0.00641012150028464	(-9.68159, -8.30253)	(0.00447188, 0.0283765)
6d8fe4ac153ead767024e041ff1f0ec6	-11.728147570000004	0.057817185789999954	0.8642157780777292	0.014908296851519051	(-13.4841, -10.1799)	(0.0325741, 0.0891971)
ed5952d1e022067b212146b9b3bc6812	-6.402324570000003	0.02878428520550001	0.9228212233717394	0.016053014919326498	(-8.22244, -4.76684)	(0.00014408, 0.0600244)
7029eddc845e01d613a3bbc113ebeaba	-8.127707685000003	0.028115745360500023	0.5540136225593107	0.009621315201196811	(-9.12129, -7.12481)	(0.0107376, 0.0453253)
41d23d8bc82f57b26b6896d5e2e947e8	-11.00400470999999	0.023555577129430023	0.5867584522513648	0.010137582891573961	(-12.0225, -9.89898)	(0.00408892, 0.0407048)
0021d135d4ac12982cc8abdf2b38e23f	-5.865959610000007	-0.014966361565655006	1.0424681549077404	0.01800005633479187	(-7.81263, -4.0082)	(-0.0487704, 0.0171704)
e4c0082e2ab8c9772768fc29bb86caa3	-7.596208690000006	0.01634471032894997	0.4126155416682504	0.007175861591699452	(-8.36915, -6.80222)	(0.00191514, 0.0287987)
46d8ab5615f60d7b522f3590976668be	-9.859543074999998	0.01528572653149999	0.40475463871411554	0.0069988416195308325	(-10.6436, -9.13069)	(0.00194776, 0.0278193)
28bb502265419a0e86626d75a1183ce7	-10.698778640000015	0.04121227376999994	0.7950236221004064	0.013778451774081305	(-12.169, -9.26149)	(0.0178566, 0.0682131)
ea3af29626a95b6c7b89d631bf1a739c	-7.319553795000012	0.03355584861500001	0.4424805252266456	0.007667169286631094	(-8.15258, -6.51632)	(0.0197745, 0.0480647)
94b000e59b7ac160b0416c9ab45ff0bf	-6.851430929999987	-0.010677624472005	0.9933242022837442	0.0172414450295673	(-8.55286, -4.99069)	(-0.0426682, 0.0191161)
75878b49cacdd2ffdcea1186a43be92d	-6.178117265000001	-0.03289951289999997	0.48163966054818397	0.008380456797707408	(-7.07194, -5.22836)	(-0.0486904, -0.0168995)
aea50462b44fe88301c739b72353e16f	-8.592027920000014	0.0022873831534549987	0.46079916146991134	0.008035266651336399	(-9.43183, -7.72965)	(-0.0135531, 0.015876)
2d575dfaf20c70d49b09be32a1492254	-8.566656499999986	-0.0044678535660999915	0.3748714536891948	0.006494697178390675	(-9.29673, -7.89219)	(-0.0162932, 0.00821677)
b955f67a541a149dd3b179dc62d37a72	-7.826041469999999	-0.00041137051939500036	0.5361731973472181	0.00927031629609178	(-8.7607, -6.76075)	(-0.0179521, 0.0166525)
ad7bc2bb6e1ec90a9bc3c8949bce80d6	-2.4986875869599965	-0.06863780860000006	1.0374149571397053	0.017995324372981045	(-4.40377, -0.642063)	(-0.103254, -0.0361395)
8f1c11c7b732265cbfc1bb7dbd0241e7	-5.518484160000005	-0.0028350851167134976	0.46137604073293076	0.007990443460213083	(-6.33827, -4.56211)	(-0.0190688, 0.0115257)
1fd31ccf4d6163405f70131e32d5065a	-8.467984485	0.02617019221524999	0.9286367986380539	0.016074803915848555	(-10.2573, -6.72998)	(-0.00505434, 0.0561469)
5093ad88995f6fe457c7fe96bb0ed33b	-6.134150629999995	0.002197156012494999	0.48209047049366494	0.008359282180249505	(-7.12192, -5.27385)	(-0.0127397, 0.0193497)
f9b52205cb2d03153fd394a290212a10	-5.172256990000006	-0.0010731359819500007	0.7638219717035116	0.013178536333972037	(-6.52145, -3.69772)	(-0.0240446, 0.0240548)
9d4e16844252e2dfbaf80a4a6fc4d55d	-6.036580620000013	-0.061362192550000035	0.8318914523840331	0.014485967418887136	(-7.58434, -4.48)	(-0.0900158, -0.0351944)
148c7eb0139bbc1b8c87dd31464742e4	-5.311377530000002	-0.006227513739900001	0.42843350227392213	0.007462743624039935	(-6.15805, -4.53031)	(-0.0204694, 0.007624)
eea6b86c0c75e740670ccc50613b1b23	-2.855510435000003	-0.008743113236599983	0.19898563232645905	0.0034612730614769043	(-3.20189, -2.45216)	(-0.0158112, -0.0026985)
3fe55dd5e59267f275e972017302459f	-6.053492369999999	-0.003428174573544999	1.2022598647172251	0.02082167804172333	(-8.29585, -3.84512)	(-0.0425622, 0.0347978)
f11bd4248a2f95e53507c5bbf8dda43a	-6.170099010000013	-0.010704250942354998	0.525511202875562	0.009071194926412004	(-7.19634, -5.22444)	(-0.0278018, 0.00594548)
09a55cd0bdf9fa4929eab3f0ed841bf5	-11.208327159999973	0.03860393074450001	0.6326083850113231	0.010887922631634038	(-12.3743, -9.9568)	(0.0174689, 0.0591407)
bfb7bb16ab570748b3a5d099e9426af1	-6.786535885000011	-0.028109760500000004	0.38872488544202694	0.006778323103465575	(-7.57358, -6.07887)	(-0.0418466, -0.0160532)
ad52a0f6646c574417ce0b13b84acfa9	-3.3597542050000038	-0.004310009296695009	0.5724916252756608	0.009935230647839823	(-4.41116, -2.27462)	(-0.0214402, 0.0154588)
180b74e94caf35fac5e1f0f4b7ad9d9f	-6.312509335000009	-0.0013849324928955	0.27551828794656774	0.004791859557356868	(-6.84698, -5.8229)	(-0.010081, 0.00768325)
810926a593979f3574e3bbe7defd3559	-11.466716179999992	0.03504700566800001	0.716328925917841	0.01237078662789009	(-12.8164, -10.1536)	(0.0127292, 0.0580377)
5d62137a2d05df0be8d6b7e163a3ef08	-4.492379054999997	-0.011763361358730002	1.0124002947790238	0.017574585691855306	(-6.37114, -2.64782)	(-0.044059, 0.0214273)
f9765bd9332162f70268554ab318197e	-7.2805968449999865	0.006056801254039998	0.6523979070954287	0.011285401315937913	(-8.64115, -6.21922)	(-0.0135267, 0.0286576)
bc5b6cc17572b4fd6ebd80081410427e	-10.396820315000003	0.009837290796579998	0.4784580164455927	0.00825280152527129	(-11.3969, -9.587)	(-0.00626011, 0.0247661)
a29679284280410db95e5cb8c0b2d73d	-9.528967645	0.011474716062010006	0.6904603148438037	0.011989149967624204	(-10.8433, -8.26227)	(-0.0118921, 0.0329281)
1c86153e1b13ab5322c96f2602b73513	-6.847750390000005	0.024083420158584987	1.0310018899243814	0.01795081604195818	(-8.66674, -4.94758)	(-0.00941012, 0.056342)
fec0355651c9ad579f01f3e332311725	-7.095963275000004	0.00029223135056000003	0.40400009091660455	0.006999288860603584	(-7.95754, -6.41464)	(-0.0114073, 0.01522)
f10155af1849a17996f302d71b32398c	-13.675337699999973	0.09375048205000007	1.0972809325823119	0.018997677029908757	(-15.7563, -11.6953)	(0.059621, 0.129997)
0cc26190e976fc496119a5eb4cd0fee7	-9.53967679000001	-0.008532683287749997	0.6417230463709378	0.011119317800821578	(-10.6918, -8.26973)	(-0.0301123, 0.012162)
9c25197937d1f54e2634026fbca6b55f	-11.647812344999984	0.07814505296999986	1.1134432596881392	0.019276663711850446	(-13.8302, -9.74334)	(0.0415013, 0.112773)
40ced57decad1424c32de76ae039c050	-9.84895978500001	0.006338202039319998	0.4994995699758946	0.008658238773120394	(-10.7324, -8.83758)	(-0.0101818, 0.0225723)
2ad31c7624bd7744a56a5ccac67ed01a	-8.058576285000012	-0.01033859669685001	0.45637526752503693	0.007934223801807179	(-8.8611, -7.14984)	(-0.0254979, 0.00417907)
41df3b4c55182503ecd97c6dbe47966a	-8.131532839999998	0.024695478265000015	0.4003504575304422	0.006950426807632983	(-8.82152, -7.31681)	(0.010396, 0.0368138)
fea3411c847e6627afb5e78b88e2e9af	-1.305601256624997	-0.07747755214999995	0.6629530352656783	0.011591028202378128	(-2.55705, -0.0518141)	(-0.0976394, -0.053765)
8bb5ff097e0707dca3fe5860af20f4a6	-8.204599854999996	0.025659001345000022	0.39339452194804264	0.006799166340670169	(-8.92617, -7.4809)	(0.0123125, 0.0374617)
bda6b6e7da7508c68057140e7bd6cd8d	-8.391257380000003	0.037338271864999946	0.5476449835542507	0.009482517504743649	(-9.42245, -7.33701)	(0.0195458, 0.0554763)
1a5526b9f7147b6893f1a034a107cc65	-9.428163184999985	-0.0074826999469949996	0.6702616847952045	0.011632856668680693	(-10.6859, -8.22171)	(-0.0302092, 0.0125707)
97f26830027d30dfbd60b54895af0660	-11.173246075000016	0.03637758381000002	0.6744540890691846	0.011636449711865544	(-12.5156, -10.0015)	(0.0159438, 0.0590798)
d061a99148d649c4eca4836c5f4b5b68	-4.471213599999995	-0.0038424639052944912	0.3025859648464216	0.00523315953928132	(-5.02219, -3.884)	(-0.0132723, 0.00637915)
f9f5f08e8da4cc9740518223846563db	-9.754214160000005	0.02227567530355004	0.7476950785047302	0.012959543068496608	(-11.1182, -8.41084)	(-0.00133946, 0.0459921)
40c85a458df8d5a935122ba778d4f334	-4.023384830000004	-0.024950378393550025	0.7171554052752245	0.012418425392292954	(-5.37086, -2.82356)	(-0.0455228, -0.00094073)
7ebc04cb539befd9f2e7faa131628c66	-9.345384294999995	0.017787921809049968	0.5933545324661331	0.0103121664853555	(-10.4438, -8.24545)	(-0.00198512, 0.0360816)
f7ef98bb6d0061b9368a72b1ff40aad0	-5.742280244999993	-0.055726648515000074	0.8584301164334759	0.014906124758064673	(-7.36711, -4.17355)	(-0.0827204, -0.0271813)
362b97b08074732371b6e76cd1a894e1	-9.748171680000006	0.04563883107349996	1.250004496746983	0.02165265218347883	(-12.0194, -7.31897)	(0.00325204, 0.0846353)
2fad39e365933a7f925040cb3c2a5ef8	-6.61140732499999	0.008854787743855006	0.7657279468177942	0.013322685734574636	(-7.96936, -5.09962)	(-0.01575, 0.0337941)
4c855814a58f4f324e8f0cfaab222e1f	-7.166852150000003	-0.028999110673555015	0.8027800299824833	0.013904472670470864	(-8.6859, -5.78065)	(-0.0529297, -0.00240801)
2f61368750bbc7603f01c928568e7ad3	-8.3700273	0.024241931649999944	0.364084436017814	0.00631060519114323	(-8.9506, -7.6021)	(0.0118302, 0.0350468)
599ba6458e91e2527f358f547ea39261	-4.2467764200000016	0.0003019562486600003	0.25508867674885843	0.004437570449949866	(-4.65865, -3.70543)	(-0.00856471, 0.00814874)
4b548f1f6fc22f32237396b7d4ffee6e	-7.022321020000005	-0.010715108344399996	0.33172246129687943	0.005782334400792361	(-7.60672, -6.33776)	(-0.021763, 7.75825e-05)
eb3543a838a705addef1d704eda7cad3	-9.69753950000001	0.028914793798400017	1.1096223731222492	0.019199250415108955	(-11.7115, -7.68815)	(-0.00621054, 0.0643446)
2281740c4ae82360612b5bc7e9538337	-6.509146554999991	0.0007525398376499995	0.6394272681670543	0.011117379076735988	(-7.70693, -5.34991)	(-0.019427, 0.0214587)
96936173022b85940115c9ea103505bd	-9.936169424999989	0.031094083834999963	0.48574178791516287	0.008398615169106375	(-10.8395, -9.0288)	(0.0147494, 0.0460395)
f45b62ab6ec22fb20364a7e05088158f	-12.048079029999995	0.0815423423500001	0.7192541874557689	0.01242123440014484	(-13.4712, -10.795)	(0.0603331, 0.106298)
c16907f7272c334959e9f980842194cf	-6.939850485000002	-0.02030857233217504	0.7529818928683577	0.013033655979441222	(-8.30354, -5.55419)	(-0.0445471, 0.00296464)
266c2a374ca451985731e1e1b5961bd2	-13.285127000000037	0.08306288305	0.5752270030266303	0.009930407270272846	(-14.3688, -12.2696)	(0.0653764, 0.101914)
2ad8a4ebf774763b765f4ab5b516ff21	-9.701875309999993	0.005563319921060004	0.716475967572607	0.012453816478440023	(-11.0123, -8.35934)	(-0.0182955, 0.0279336)
f12011ad5219b22b6ca790103333a755	-8.848079340000009	-0.005509598835889995	0.4460840169546138	0.007740796656717375	(-9.66005, -7.99977)	(-0.0205608, 0.00851372)
b9fefd4224e459a6a0d21db63b1c0d03	-9.636503795000007	0.012227898824449983	0.7853070725237669	0.013582335331571918	(-11.0597, -8.11352)	(-0.0134064, 0.037473)
0cc2420a6a4698f8bf664d50b17d26b4	-6.396524415000008	0.0035454604849000024	0.5219475253476716	0.009058914172330592	(-7.41854, -5.42879)	(-0.0130118, 0.0211642)
33f9226b33e1f59f71edc044bb947764	-4.096388619999998	-0.0037373817853000053	0.7144880298942	0.012381644667863312	(-5.44521, -2.72191)	(-0.0273176, 0.0202988)
