Feature	Intercept_mean	vegetables_fg_eaten_mean	Intercept_std	vegetables_fg_eaten_std	Intercept_hdi	vegetables_fg_eaten_hdi
c162a4f3943238810eba8a25f0563cca	-5.116440595000002	-0.0004787752320814988	0.1137980699484661	0.0003115170388190558	(-5.32938, -4.90504)	(-0.00107336, 0.000103518)
5b00db3216a94bcd5c4842499bf6bf6e	-8.16493563499999	0.0006108670183114994	0.1529146528819158	0.0004195431280113909	(-8.42861, -7.87042)	(-0.000151035, 0.00136428)
beef5a54aaee13f217ecede427cb3071	-7.8088684550000185	0.0005589333317560004	0.25764825750674686	0.0007022814552578331	(-8.27497, -7.32481)	(-0.000691956, 0.00186398)
f7686a74ca2d3729eb66305e8a26309b	-3.910620709999991	0.0005165161334450007	0.07165679430448943	0.00019661040475768638	(-4.04321, -3.77745)	(0.000153275, 0.000884827)
5ca5ea401c8d3569e69626d2f81d5578	-6.054261534999999	0.00021739608321300017	0.3206468431924657	0.0008900040113709216	(-6.59179, -5.40654)	(-0.0015502, 0.00175684)
b6d740387526e21887b761f90fbc914a	-7.49026620999999	-0.0030259725565	0.2332943426693752	0.0006531283690750544	(-7.89458, -7.05109)	(-0.00416917, -0.00175708)
5e69d50b5a886d1b222f36de84a9dc98	-8.729821050000004	-0.00148869461886	0.24928291297780023	0.000696891816510431	(-9.17801, -8.29127)	(-0.00276208, -0.000214391)
208c8722c4dd18b60b2b2684272ff26c	-8.862655785000001	0.0013517481506739994	0.29007991843573694	0.0007829000616383847	(-9.40224, -8.35367)	(-9.21264e-05, 0.00282054)
95fb1be2ae50b6d347649ea76c2a1874	-9.27087137000001	0.0007367691231419987	0.20778159479276093	0.0005772319698710847	(-9.68406, -8.90482)	(-0.000380113, 0.00176334)
ea2b0e4a93c24c6c3661cbe347f93b74	-4.465176745000003	0.0002620839250210001	0.10614351360283394	0.00029320673862246583	(-4.66874, -4.27435)	(-0.000286866, 0.000818765)
04b5dd98584b9ead93ed64c586994296	-8.021638780000007	0.0008131317416404983	0.1616200204752233	0.00044787617406825335	(-8.35801, -7.74303)	(-3.40645e-05, 0.00162846)
ec6c9ea52e88226c339487585ea02f42	-5.621105875000006	0.0003656326165425005	0.19405236375559648	0.0005406462212563298	(-6.00042, -5.29143)	(-0.000676654, 0.00131903)
4ce0afbaae4138f34580aa9f62b7a0fd	-8.573518155	0.0004077445073724995	0.24104163833463713	0.0006682698912883606	(-9.03875, -8.14144)	(-0.000772962, 0.00172127)
f655279fdb3e9fe733677c83df662486	-8.960873855000003	0.0009857415174185009	0.1622268748327138	0.0004440977440076328	(-9.27678, -8.66562)	(0.000180536, 0.00184207)
