Feature	Intercept_mean	alcohol_eaten_mean	Intercept_std	alcohol_eaten_std	Intercept_hdi	alcohol_eaten_hdi
d9b76ee51ff2b6961430bf352cc578f2	-9.62395948000001	0.014599654603900006	0.0939175369354925	0.007551350815513057	(-9.80347, -9.45686)	(0.0014458, 0.0296769)
d2cccbadb958c9c6547274fa10531f74	-7.1122982799999965	0.004943759510035	0.06896730628306144	0.005485840826394829	(-7.23175, -6.97494)	(-0.00477896, 0.0155249)
2268b83b6cb307bfd1cd008dae1ce4b3	-7.373703830000002	0.0051597751990150095	0.1209408059214553	0.010330331562595418	(-7.62093, -7.17076)	(-0.0142634, 0.0242106)
e9ad916c93ff127ade2a8283db7603a1	-6.433776559999993	0.026456947661750004	0.18789721310351137	0.015083491570072481	(-6.78018, -6.08886)	(0.000242953, 0.0557648)
624d0040eafc828499b5009791d96b85	-8.958326925000009	-0.0016737723044899986	0.07163725171162257	0.00590086793981766	(-9.07565, -8.81882)	(-0.0125531, 0.00926358)
bc5146d3526a9ef5179457a2077b1b46	-9.185438010000027	0.005924321921764989	0.062444255040314985	0.005083863823816975	(-9.29873, -9.06392)	(-0.00374229, 0.015428)
7bbb537e486b770d58232a6c683a3a9f	-7.200067730000008	-0.0020064574666950018	0.06273015574703354	0.005041311635924702	(-7.30545, -7.07459)	(-0.0110812, 0.00787601)
30c16856bd5bae4cd2f1182341b30ffc	-8.929988765000019	-0.017175189574800007	0.11110888291142508	0.009219505922919806	(-9.1435, -8.73342)	(-0.0344296, 7.20709e-05)
ac5402de1ddf427ab8d2b0a8a0a44f19	-3.5990188750000107	-0.0036490710476289982	0.06180305547450203	0.004962256824134431	(-3.71248, -3.48529)	(-0.0128746, 0.00556189)
d0037fe3397f56b52e971759e3f2f7a8	-8.89740350500001	0.006848566646842994	0.12581121635118614	0.009376727366903786	(-9.14371, -8.68544)	(-0.00947616, 0.025253)
