Feature	Intercept_mean	fast_food_fg_eaten_mean	Intercept_std	fast_food_fg_eaten_std	Intercept_hdi	fast_food_fg_eaten_hdi
b9fefd4224e459a6a0d21db63b1c0d03	-8.816981224999987	-0.0017195664391350016	0.1852884478863952	0.0024740830032247115	(-9.13978, -8.467)	(-0.00649223, 0.00267958)
0cc2420a6a4698f8bf664d50b17d26b4	-6.154218175000015	-0.0004476928626375	0.10173396357372191	0.001243144103652862	(-6.34322, -5.96783)	(-0.00280709, 0.00164455)
33f9226b33e1f59f71edc044bb947764	-4.490294199999994	0.0025700278228600057	0.15053477459796458	0.0019072773726760972	(-4.78168, -4.22004)	(-0.00111342, 0.00601819)
b4ef8e75d847b17325effd2f3873cc9c	-7.322978495000003	-0.0015367838776799989	0.13385580773423697	0.0015592721329211587	(-7.57454, -7.06611)	(-0.00441173, 0.00144961)
8ffd2b3caa54b2922e98a0d5aab5adde	-6.720808229999992	-0.0045160228843349965	0.12353995549645916	0.0015267221647435665	(-6.95009, -6.4785)	(-0.00754826, -0.0018264)
42608e863ede290f764f14c074e8e4fb	-9.00752622	0.00012678858114000024	0.11516241770739097	0.0014034930198217805	(-9.22429, -8.80369)	(-0.00247696, 0.00278913)
2a8a90cd5770804a5f23f425004de7e5	-6.327154395000007	0.00044548597273670024	0.2163527026048761	0.0027863449635715785	(-6.70507, -5.87653)	(-0.00468039, 0.00563255)
f19fa34c0c987ab3bd8aa42d8a4d21ec	-8.867478534999998	-0.0009665119765849999	0.1109201808964617	0.0013476410198041545	(-9.06118, -8.66324)	(-0.00350939, 0.00148308)
340a5698fe78713b785c3bcce89df73b	-8.44113085	-0.001180954750897	0.11184862761329482	0.0013329414950227396	(-8.64336, -8.23144)	(-0.00347841, 0.00149191)
376917760e5aa918592416e980809536	-5.696938140000006	-0.004215813467034998	0.16496940495843596	0.0019715795159671833	(-6.05722, -5.42749)	(-0.00764403, -0.000420125)
589c1370b3324a2d6cff6d1ff85341d1	-7.413621069999987	-0.005389195408599995	0.16960837196186715	0.0021695108939389814	(-7.72763, -7.10107)	(-0.00931547, -0.00131355)
e5a43b018c81cedd19e9a5354d32d469	-6.133201499999996	-0.004614250293091506	0.15361909776993873	0.0018280500063227428	(-6.40335, -5.82738)	(-0.00778564, -0.00102488)
f4dfb45b33372cdc0dc2fd20c0d0b448	-7.82468879999999	-0.006670354067845007	0.1963746947573949	0.0024366171241816735	(-8.16203, -7.44101)	(-0.0108891, -0.00195391)
e1b3393309a8b247e0c358c26176d13c	-6.720509205000008	0.00016113416660200005	0.06394320104294095	0.0008042061141188996	(-6.84852, -6.60959)	(-0.00126721, 0.00172082)
b47757a69204f053308f7f5f0022edab	-7.5805668000000095	-0.0019498613070694979	0.13899851884520212	0.0016633028240687537	(-7.82769, -7.3106)	(-0.00485367, 0.00120943)
03569e3fd843f501355f7853b0ec9361	-6.35913095	0.0012221841281950007	0.12451529502754867	0.0015715219501784348	(-6.57303, -6.11229)	(-0.00170473, 0.0042204)
