	Feature	Intercept_mean	fast_food_fg_eaten_mean	Intercept_std	fast_food_fg_eaten_std	Intercept_hdi	fast_food_fg_eaten_hdi	lower	upper	credible	Taxon
98	5860dac317300b1fe6094e958240cc7f	-7.461300620000009	-0.00278159442805	0.0704539555774947	0.0008634757612886	(-7.59698, -7.33966)	(-0.00441293, -0.00114917)	0.0016313355719499998	0.0016324244280500001	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Laedolimicola; s__
100	4d04d759f5a6615dac43060726239891	-5.143902399999992	-0.0027463934563499	0.0922835199872653	0.0011596038148917	(-5.30594, -4.95776)	(-0.00476268, -0.000469509)	0.0020162865436501	0.0022768844563499	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospira; s__Lachnospira eligens
103	85c05d873041801d03eed489230b23f6	-7.925320524999983	-0.0026971063093	0.0754176623097957	0.0009576248935569	(-8.06539, -7.78381)	(-0.00441571, -0.000923276)	0.0017186036906999998	0.0017738303093	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Anaerobutyricum; s__Anaerobutyricum hallii
111	6a17479edbe461431433bddb084f731e	-6.299877079999999	-0.0025849747847749	0.107972296470778	0.0013510479773321	(-6.49549, -6.08806)	(-0.00505128, -0.000135934)	0.0024663052152251	0.0024490407847749	yes	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595427; g__Parasutterella_564865; s__Parasutterella excrementihominis
112	5034598009be77942a505e7c9978b06b	-7.920578784999997	-0.0025606933877019	0.0968968318784146	0.0011559722334827	(-8.09506, -7.73449)	(-0.00467625, -0.000376674)	0.0021155566122981	0.0021840193877019	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Faecousia; s__Faecousia sp000434635
113	5b00db3216a94bcd5c4842499bf6bf6e	-7.794102180000002	-0.0025469410871	0.0837315486961014	0.0010668726056946	(-7.94668, -7.64283)	(-0.00465966, -0.000664684)	0.0021127189129000004	0.0018822570871	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Faecousia; s__Faecousia sp000434635
115	ef1616938612ecae94c31842853cb904	-8.692956554999991	-0.0025371391775999	0.0747486313699587	0.0009442128346224	(-8.83354, -8.56295)	(-0.00438509, -0.000850987)	0.0018479508224001004	0.0016861521775998999	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lientehia; s__Lientehia sp902363445
119	f402919ff0fe53fec5b6ef190f9e42b7	-6.803409440000007	-0.0024172249960999	0.0690281362133326	0.0008516978873417	(-6.93474, -6.67577)	(-0.00404031, -0.000902707)	0.0016230850039001	0.0015145179960999	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141781; s__Blautia_A_141781 obeum
120	30207d209491dfb7de83344e77fd6fbd	-6.161142820000007	-0.0024083060524199	0.0751746630005589	0.0009336954173248	(-6.29935, -6.01704)	(-0.00427496, -0.000770111)	0.0018666539475801006	0.0016381950524198999	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Christensenellales; f__Aristaeellaceae; g__Onthenecus; s__
121	be17b29b03ed02bed133932284568d16	-6.339741139999992	-0.00239742706985	0.0830726435175888	0.0009801223672367	(-6.50587, -6.19611)	(-0.00419721, -0.000577796)	0.0017997829301499998	0.00181963106985	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Butyricicoccaceae; g__Agathobaculum; s__Agathobaculum butyriciproducens
124	828c563319c7cee475b9b8ab6a0a048b	-7.277129050000015	-0.00232889847836	0.0704715013703944	0.0008656154848988	(-7.40485, -7.13912)	(-0.00386873, -0.000550012)	0.00153983152164	0.00177888647836	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__; s__
127	9bf0d2dbffe7925240ea811d2a4cd625	-8.859393689999996	-0.00229542608524	0.0893976540183461	0.00115686973314	(-9.02525, -8.69333)	(-0.00453225, -0.000275134)	0.0022368239147599997	0.00202029208524	yes	d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__; s__
132	12bb0c9249480c4cec2cc9f692018806	-8.247443630000001	-0.002162905944095	0.0801647970790364	0.0010068753742472	(-8.38788, -8.08349)	(-0.00399315, -0.000209821)	0.0018302440559049998	0.0019530849440950002	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__Lentihominibacter; s__Lentihominibacter butyrica
136	cc968157f7691aab95df444e8cd103e2	-5.205816099999994	-0.00211074392575	0.053487514187799	0.0006723846874141	(-5.31516, -5.1162)	(-0.00336611, -0.000833362)	0.0012553660742499998	0.00127738192575	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__UBA1381; f__UBA1381; g__Hominilimicola; s__Hominilimicola sp001941225
137	bad4f7c5ada34a1f813946abcfe5c556	-4.557914274999996	-0.0021050055096	0.0575671681496872	0.0007018320212523	(-4.66848, -4.44983)	(-0.00336378, -0.000710013)	0.0012587744904	0.0013949925095999998	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__; s__
151	599ba6458e91e2527f358f547ea39261	-4.118896945000001	-0.0017302520454499	0.0472084762570978	0.0005864683779017	(-4.20747, -4.03232)	(-0.00275048, -0.000593213)	0.0010202279545501	0.0011370390454499	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141781; s__Blautia_A_141781 obeum
156	8507091bac6b1be88f3d360d6d535d0e	-7.952151929999996	-0.0016918181944149	0.0724194364012528	0.0008758874853433	(-8.07386, -7.80364)	(-0.00333455, -5.67262e-05)	0.0016427318055850999	0.0016350919944149	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__UBA3402; s__UBA3402 sp003478355
158	9dc78fd8f2f7cb10e190e77af61c7ecd	-8.040870750000002	-0.0016865226538249	0.073048642941108	0.0008788834401162	(-8.17579, -7.90308)	(-0.00334785, -0.00010403)	0.0016613273461750999	0.0015824926538249	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__; s__
159	8a261f382a739bbc5f9494b2c64c2744	-5.13289335500001	-0.0016858394671499	0.0635617165485166	0.0007596982476799	(-5.24911, -5.01522)	(-0.00304322, -0.000236451)	0.0013573805328501	0.0014493884671499002	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Anaerobutyricum; s__Anaerobutyricum hallii
167	8a9f7499cdb85b8efa497bb56256cb43	-6.31315228	-0.00158420357875	0.0587888257333109	0.0007041283343346	(-6.41902, -6.20269)	(-0.00289139, -0.000303958)	0.0013071864212500003	0.00128024557875	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Brotaphodocola; s__Brotaphodocola sp003481825
174	433cf7e272a09b91cc85082a1338b8e1	-7.629375940000013	-0.00147953065585	0.0650893232390412	0.0008123057564007	(-7.74364, -7.50703)	(-0.00301536, -1.564e-05)	0.00153582934415	0.00146389065585	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Coprococcus_A_187866; s__Coprococcus_A_187866 catus_A
178	4c2189b6b5ced3cb80093414e9449de9	-5.853044819999992	-0.001442714129075	0.0612093227014284	0.0007419146291943	(-5.9601, -5.73329)	(-0.00280985, -3.09695e-05)	0.001367135870925	0.001411744629075	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Butyricicoccaceae; g__Agathobaculum; s__Agathobaculum butyriciproducens
185	9f4d14b114e7499772a797790d81c1db	-4.883469019999999	-0.00133717283647	0.0512009132725149	0.0006284169559089	(-4.97497, -4.79253)	(-0.00245769, -0.000163082)	0.0011205171635299998	0.00117409083647	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Coprococcus_A_187866; s__Coprococcus_A_187866 catus_A
198	de6891b6f7a1f35bd9ccbc058b9e1a77	-6.497884139999992	-0.0011678456464	0.0448747043105623	0.0005472973415797	(-6.57433, -6.40404)	(-0.00209058, -5.55058e-05)	0.0009227343535999999	0.0011123398464	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium_B; s__Lachnoclostridium_B ammoniilytica
325	2b982979f2401a8bc447d7141879e9b2	-3.938998110000002	0.001015437727485	0.0454425304646197	0.0005540832704609	(-4.02208, -3.85606)	(1.4177e-05, 0.00205603)	0.001001260727485	0.0010405922725149998	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Dorea_A; s__Dorea_A longicatena
330	59196a586276f0be745d0e334fc071c6	-3.4644570699999977	0.001088236834806	0.0434838501493957	0.0005463892514283	(-3.54642, -3.38568)	(6.14283e-05, 0.00210993)	0.001026808534806	0.001021693165194	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141781; s__Blautia_A_141781 fusiformis
347	c82032c40c98975f71892e4be561c87a	-7.137418404999996	0.0015264552273599	0.0663929117308916	0.0008045039886925	(-7.24973, -7.00612)	(4.29487e-05, 0.00307795)	0.0014835065273599	0.0015514947726401	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter; s__Dysosmobacter welbionis
352	9ac5fec396208e598ab2e2d26985d0df	-8.245742085000003	0.001710425696	0.0619799062898837	0.0007536356040224	(-8.36879, -8.1313)	(0.000404736, 0.00321933)	0.001305689696	0.0015089043039999998	yes	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae; g__Pauljensenia; s__Pauljensenia odontolytica_A
356	69536042153447ceb692aa53159ce0c2	-7.438253554999999	0.0017497076968179	0.0619682084888047	0.0007481486474801	(-7.54655, -7.31831)	(0.000316833, 0.00311015)	0.0014328746968179	0.0013604423031821	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Enterocloster; s__Enterocloster sp000431375
357	10cd502b01abafc87e2ecbad86389286	-6.20991365500001	0.00179315670305	0.060600655469978	0.0007391614764991	(-6.32048, -6.10313)	(0.000380017, 0.00317496)	0.0014131397030499998	0.0013818032969500002	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Clostridium_R_135822; s__Clostridium_R_135822 fessum
359	6c7fa77831ae630967a6fbfc8ee47901	-3.5889768699999984	0.0018593226778735	0.044356229864621	0.0005567242011631	(-3.67127, -3.50751)	(0.000789075, 0.00288475)	0.0010702476778735	0.0010254273221265001	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Fusicatenibacter; s__Fusicatenibacter saccharivorans
363	4c731267e801c2afe253b5cbb58bdd24	-4.801342799999996	0.00198157458565	0.0562332244376934	0.0007068790654724	(-4.90138, -4.69276)	(0.000775223, 0.00336105)	0.00120635158565	0.0013794754143499999	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Bariatricus; s__Bariatricus comes
365	0cfd41d10227f0de9092d5cda028c12d	-8.739408429999992	0.0020933425983449	0.0959770268909965	0.0011520577237283	(-8.91942, -8.5663)	(8.15359e-05, 0.00440159)	0.0020118066983449	0.0023082474016551005	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Enterocloster; s__Enterocloster sp000431375
366	75878b49cacdd2ffdcea1186a43be92d	-8.188838209999979	0.0021898092387305	0.0918507907254799	0.0011338196708935	(-8.36893, -8.03442)	(3.43131e-05, 0.00430995)	0.0021554961387305	0.0021201407612695	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia_A_166204; s__Roseburia_A_166204 inulinivorans
