Feature	Intercept_mean	carb_eaten_mean	Intercept_std	carb_eaten_std	Intercept_hdi	carb_eaten_hdi
7076b69bea6fb40b94f8b32fd85fdb46	-9.664142389999997	-0.0006784166240925003	0.31861274405928564	0.0013775887264981287	(-10.1957, -8.961)	(-0.0030974, 0.00204114)
e82ab12c51a893c6d7938a16632199a8	-6.846283455000007	-0.0031724558347499994	0.43928717433202297	0.0019022521821353143	(-7.68008, -6.02428)	(-0.00695334, 0.000248907)
2ae945b550c248752a5b463c9aca1a6a	-8.359682210000004	-0.0051229317029999975	0.3235945171294096	0.001407376511013975	(-8.97702, -7.77927)	(-0.00760098, -0.00232062)
b423592b0ae631882095792b27729b9c	-8.210309265000001	-0.0024695581349400003	0.4067467815118025	0.0017604210598132135	(-8.97339, -7.44942)	(-0.00575326, 0.000784486)
3f1ed51e954b35a8108c12dd882b696b	-6.666436594999976	-0.0017730215459550009	0.3225979399240733	0.0013967536502451697	(-7.25894, -6.07444)	(-0.00440674, 0.000872102)
1fb601d8edb6994ffb112ad1a34828d5	-9.08471649	-0.00032490989124999965	0.2514776109972416	0.0010805642735315848	(-9.55493, -8.60389)	(-0.0023358, 0.00174272)
9f74473636e6874853d88dfcbcecff49	-5.893065020000011	-0.0032759233167000052	0.339596432377903	0.0014644706479002016	(-6.49358, -5.24065)	(-0.00613908, -0.00063112)
4c731267e801c2afe253b5cbb58bdd24	-4.784063399999995	0.0005186805059802508	0.14454248393479346	0.0006165953118170687	(-5.07021, -4.53695)	(-0.000597304, 0.00167513)
14387daaf0161dd3c971efd0f8806ffd	-8.06539026500001	0.00029792196323149975	0.22229003272072206	0.0009549510080974876	(-8.44285, -7.62016)	(-0.00161705, 0.00201439)
c97220e6c4063a029dec2f8160977f83	-6.886670935000003	-0.0004690263344419989	0.26984317616048	0.0011682144810703154	(-7.37991, -6.35722)	(-0.00269422, 0.0017161)
8a20667bca2eaf2a0687995af876a84c	-7.047775339999997	0.0018361199994349998	0.5413065953206048	0.0023505271766553586	(-8.03931, -6.01243)	(-0.00264424, 0.00630023)
131d3b899e72f19fcae1b0f9f8f3a009	-5.943899339999999	0.0020102368971715006	0.54351529900994	0.002288614760765949	(-6.97023, -4.964)	(-0.00244071, 0.00599827)
c0c365b5a32a28b8d2602de07c5d0b06	-7.622277029999985	-3.986155437099999e-05	0.44540672349233656	0.0019222383380059953	(-8.45323, -6.80836)	(-0.00352906, 0.00364379)
a650f349bbdffb95b3624519d1ba72b8	-4.869118244999996	-0.0004390148414185001	0.17914257582235998	0.0007701139447699441	(-5.18861, -4.50449)	(-0.00190721, 0.00105306)
0f6da5f59be656db2dadef7bf2d1a2e6	-8.364106180000007	-0.0007481388403325024	0.24003818568887644	0.0010341701349762503	(-8.80139, -7.91072)	(-0.0026476, 0.00119675)
e84bea8ae61342674744560dd7de4721	-6.273288790000007	-0.0023155693346764957	0.4088778058455069	0.001740576207414165	(-7.04475, -5.53624)	(-0.00547584, 0.000989393)
010f0ac2691bc0be12d0633d4b5d2cc4	-4.278972190000008	-0.0013563868200099991	0.21430536176424506	0.0009298234227711617	(-4.68207, -3.86932)	(-0.00324895, 0.000285257)
c8fce068920feb387167d44c01689295	-6.397907325000003	0.0002212759611420002	0.35185943472727077	0.0015292177647561699	(-7.03615, -5.74241)	(-0.0026788, 0.00307134)
86deb5cf8d6f29d383136e0d09863b69	-9.536100830000002	-0.00205703597127	0.31851632783204537	0.0013771431089880765	(-10.1547, -8.97158)	(-0.00466286, 0.000491677)
79db4c4f494c95856ce31b42f267c4c4	-8.348097445000011	0.001658160924784997	0.41194837972302084	0.0017588522173634105	(-9.12892, -7.57379)	(-0.00166628, 0.005001)
dde2f514908a4fcaa80827346c7b7a19	-8.363087685000004	0.001788752957485001	0.20417873887280905	0.0008797467758622139	(-8.71412, -7.95971)	(0.000230634, 0.00350833)
7dfa96abfa7484bb6c9cfa90dc9b606f	-4.880992469999995	-0.004045679825000001	0.22225520989686395	0.000952633984054957	(-5.27467, -4.46769)	(-0.00583047, -0.00232962)
25f9cac7332bfbe3973f03bae0ee15cc	-9.465827294999977	-9.894108997435005e-05	0.29374398124324685	0.0012613559650229407	(-9.96544, -8.82446)	(-0.00246864, 0.00231424)
447b9d6a5c17543a456c597e65b37139	-4.354037709999997	-0.00011134765023849993	0.11789878620433666	0.0005060439050421367	(-4.5441, -4.09988)	(-0.00109216, 0.000812221)
ccce7fe8aa849bed027f6898300e0c45	-8.105802785	-0.0021792501764200025	0.3032761936639499	0.0012935471514548995	(-8.64661, -7.55541)	(-0.00460923, 0.000144052)
363c1c39d58bce4fc3218659d0944258	-6.863174930000014	0.0025524272724999977	0.21121915101570463	0.0009164878421311703	(-7.21451, -6.42131)	(0.00082175, 0.0042244)
7be9bac1b13acbd8acf0de464d7c20e6	-7.5126268349999785	-0.0016989717186795027	0.21897049955629364	0.0009439438355243194	(-7.90796, -7.10041)	(-0.0033702, 0.000172068)
2ab8310e1e510f8045c7f4d191fa36be	-8.072823695000018	-0.004519834767999995	0.368417724552032	0.0015949913072341114	(-8.70713, -7.33352)	(-0.00780631, -0.00185217)
a66dd8d31584930c2b0f811f572dddcf	-6.474658039999997	-0.0015925629028635002	0.30468469046763463	0.0013174843891951419	(-7.01394, -5.88796)	(-0.00410452, 0.000847187)
10155b2834300619ce0102110a37b057	-6.658749194999992	-0.001306593595585002	0.14277374512494223	0.0006161948226499768	(-6.93784, -6.40714)	(-0.00249181, -0.000203981)
fca904abacabcc0591dd00b0427f9180	-10.113430839999992	0.0001339961835850001	0.293882304524608	0.0012536518493469742	(-10.6178, -9.55752)	(-0.0021812, 0.00237646)
ef6752ce31dcb9e16b1155bbaa1a268d	-8.394561094999977	-0.0017288710938999996	0.3599845185467713	0.0015543674288474299	(-9.09135, -7.7448)	(-0.00458277, 0.00111763)
a24dae6b87885a55d81df1ea6d1abaf5	-5.463362534999989	-0.0013890316456199973	0.23184075168081147	0.000998607894538284	(-5.88872, -5.02109)	(-0.00331221, 0.000426411)
79280cea51a6fe8a3432b2f266dd34db	-3.723037510000004	0.0003045351609701999	0.12316353428470572	0.0005320100088705965	(-3.95966, -3.49941)	(-0.000672656, 0.00127313)
cba33b3578113908d449fc66ccb245d4	-6.2228818699999975	0.00019851122810019987	0.17388362273257102	0.0007466431360621439	(-6.54878, -5.89672)	(-0.00124582, 0.00159355)
ef1616938612ecae94c31842853cb904	-8.977861855000002	0.0005523025075445501	0.18783305635246653	0.0008030177620873378	(-9.33312, -8.62654)	(-0.000939113, 0.00206339)
a378e30f9be477f7777e409c8faea14c	-8.582965324999991	-0.0007408260689050002	0.287241173904255	0.0012409647444740312	(-9.10863, -8.05577)	(-0.00290964, 0.00166969)
322498f1025a569812be6e3fe4f63ff7	-7.509092030000002	-0.0018794878547139997	0.3593008472029798	0.0015458893199449012	(-8.15436, -6.8011)	(-0.0050202, 0.000750656)
d75b7080930e7a77ef3de8c6154895b9	-5.047981669999996	0.001348590407545003	0.5614020174207707	0.0024277937669743097	(-6.19609, -4.07618)	(-0.00322749, 0.00589093)
9bf0d2dbffe7925240ea811d2a4cd625	-8.296473874999991	-0.0031800957890000055	0.2429735043817214	0.0010584224475659895	(-8.74198, -7.86084)	(-0.00531884, -0.00138612)
a167e4d4418792dcaba877443ed0e66d	-7.8240692450000155	-0.00348596898332	0.4289055471698638	0.0018682078201623699	(-8.63728, -7.05432)	(-0.00724052, -0.000267173)
ac0202d177961ffb380b6859272bde53	-7.18701956499999	-0.003767320905600002	0.3389729031699449	0.0014547406526724221	(-7.78668, -6.50424)	(-0.00661766, -0.00112322)
e3ab3e4772986724760dbd52b7af55f7	-8.693926589999995	0.0022602158071999986	0.28168584454951195	0.0012085442134477605	(-9.26517, -8.20691)	(6.69683e-05, 0.00456396)
481e48328fe7a9837c7233de8f60fc23	-8.258855070000005	-0.004126174472649998	0.3341312014776455	0.001451660164441764	(-8.84991, -7.61219)	(-0.00690799, -0.00146986)
be17b29b03ed02bed133932284568d16	-6.256291044999997	-0.0010663920756300014	0.19474718024160956	0.0008447265908943248	(-6.62406, -5.8868)	(-0.00270158, 0.000496182)
5f9d6c173705f19cd3a1e5145c52789a	-8.704849065000003	-0.0008522833701250005	0.38243851830454545	0.0016379708312820793	(-9.40249, -8.00727)	(-0.00386945, 0.00226461)
1ef782a559e3e0a4ab42516e0a2c828f	-6.978237215000012	-0.0075866889799999955	0.32838227197337216	0.0014255799470929212	(-7.63245, -6.41523)	(-0.0101306, -0.00496592)
97f56e68f535e44ceb53d05f269e82d6	-6.844490645000006	0.00018020394178150002	0.15788869188809568	0.0006789938573806362	(-7.13212, -6.5476)	(-0.00108888, 0.00139717)
3f38509af22157cdcb4006457529d25e	-7.536495809999991	-0.006083729640000003	0.3962515159161462	0.0017249122466192807	(-8.28576, -6.80695)	(-0.00938149, -0.00297241)
ccee9fc92f4182805278384a02a4d7d3	-9.19429092000002	-0.002376424141694998	0.3249603801191057	0.0014160083142586396	(-9.79567, -8.60441)	(-0.0049706, 0.000262283)
b3bf877149e7a31ad9a7397a3ca8b011	-9.020542360000006	-0.0013974136976200014	0.34236764512016993	0.0014881067053391713	(-9.7073, -8.42383)	(-0.00403831, 0.0014673)
33852dc244bb69590e8e756a83bb2f4c	-8.124139080000019	-0.006433437215000007	0.276304760581235	0.0012053878136732558	(-8.68316, -7.64091)	(-0.0084089, -0.00377976)
8f5959f21dc9ce9a281656f8d699ec07	-6.800184805000005	-0.00024119762909499971	0.25949585573966655	0.0011246800384496136	(-7.29526, -6.31144)	(-0.00239362, 0.00186241)
2086666afdd5de098b04a94247040c11	-7.387599510000012	-0.0022892627918399983	0.31817865190732064	0.0013700350101408364	(-8.00349, -6.82252)	(-0.0047998, 0.000273127)
96169c3701e79f42346c41eb7b5bf2af	-9.233649340000012	-0.0010116185573864984	0.29774435664771937	0.0012955380522939415	(-9.7669, -8.64974)	(-0.00322414, 0.00167448)
d05c86b5bfc092d8677507fb1eae8d66	-4.664192455000002	-0.004555042870799991	0.34018613133595405	0.0014746922383360314	(-5.30817, -4.04561)	(-0.00738411, -0.00195011)
25dd2ae928b2e5e1ac2e28dbe2112991	-6.229563704999998	-0.0004976650321095005	0.17623008721987007	0.0007554957492036999	(-6.56213, -5.90677)	(-0.00189816, 0.000918939)
cebcb0fe524fb1cf0bfb5463ae228bed	-9.062637825000008	0.0011018411722865003	0.3272690301130239	0.0013976544253518981	(-9.61022, -8.40982)	(-0.0014013, 0.00366586)
90104f2fbcc925a6619e805c7a625c57	-8.455488035000004	-0.0004397129461050002	0.35518936029713627	0.0015276992961171132	(-9.0578, -7.72191)	(-0.00323858, 0.00252349)
4c2189b6b5ced3cb80093414e9449de9	-5.955458590000008	3.964000422600004e-05	0.1469414438771849	0.0006283135220765422	(-6.22241, -5.68099)	(-0.00112212, 0.00116391)
c4e57b91cc2be5a2232b3612abdf4c0c	-7.556303025	-0.0023935378812325013	0.4789322271851201	0.002084678525536924	(-8.54772, -6.7088)	(-0.00617996, 0.0016986)
1600415004247da005dd77bd44c633d9	-7.988994689999993	-8.28312684525e-05	0.17753500408314934	0.0007676040990268443	(-8.32409, -7.65805)	(-0.00158545, 0.00129897)
3b092a59cd0e2d57483420cc994ec49c	-5.33059553500001	-0.0015975563239149968	0.24478691762125224	0.00104791367327198	(-5.7791, -4.86863)	(-0.00351393, 0.000425712)
2c5c5d710e1b9229efa72f98ca7b4e71	-7.717786320000005	-0.005070229421794995	0.4262726047705355	0.0018601763489679293	(-8.47348, -6.91347)	(-0.0088941, -0.00195645)
db093685d2f3295cfa4da0a44d3d9ad0	-7.711682629999989	-0.001526740282994	0.2713283574753716	0.0011601711337912597	(-8.21154, -7.19972)	(-0.00382056, 0.000462759)
63a2de21003c952fd04b694d8444e66f	-6.481777594999992	-0.0028323885907199945	0.3051834287656621	0.0013214936777856	(-7.08784, -5.94251)	(-0.00535475, -0.000431604)
59196a586276f0be745d0e334fc071c6	-3.7061499699999967	0.0013801681084605027	0.10610596613856871	0.0004567163747015582	(-3.9107, -3.51788)	(0.000519332, 0.00224335)
8507091bac6b1be88f3d360d6d535d0e	-7.831252565000008	-0.0010142632103549993	0.18972745566066818	0.0008145831717267217	(-8.21042, -7.49811)	(-0.00253145, 0.000502773)
8f649d1053a0ead08b37f8e06fbb2818	-8.186935340000007	-0.0008815394800400022	0.23239591771368207	0.0010004126414339307	(-8.61357, -7.75542)	(-0.00271434, 0.000990743)
8a70333f85e6869971ef357eceadf3ef	-8.185345419999997	0.0006904745459095002	0.30688672790481436	0.0013125888348621715	(-8.72721, -7.57161)	(-0.00172881, 0.00321085)
8e0da29b36fbc3879561566e87f11ea7	-8.64014558499997	-0.0004327968774470006	0.3382095050384566	0.0014624282111151746	(-9.32017, -8.02919)	(-0.00307573, 0.00247657)
5093cebf67405c910fb68525ffa6dc3d	-10.074651905000005	-0.00035456593368499953	0.2982673143432262	0.0012989102350848868	(-10.6573, -9.55972)	(-0.002683, 0.0020877)
bde648dc2bd51d522327b0bb99e98340	-9.743579250000021	0.00010319729322000005	0.258238304570483	0.0011223894408821915	(-10.1963, -9.23766)	(-0.00203223, 0.00217401)
8720f9ecd2331ce68e2896df1bf2d977	-3.7632965549999984	0.0004216328095674994	0.1932157375647287	0.0008351493332744777	(-4.13843, -3.40717)	(-0.000979573, 0.00214173)
3af2ddaf4af4b5ae4100439a9c3d4099	-8.137446140000007	-0.0036955333588999995	0.26146646397272516	0.0011265293378275067	(-8.65336, -7.66669)	(-0.00574535, -0.0015871)
de24ab68045830f7ea823f771a1f7dd3	-6.538228475000006	0.0007844869007400007	0.22062697215667992	0.0009615974034449977	(-6.93398, -6.11918)	(-0.00092985, 0.00260924)
aec9d6920c8746590e4dff84ba121b90	-7.656727980000004	-0.0011276005298700006	0.2420258590271287	0.0010317646121214975	(-8.10463, -7.18857)	(-0.00317284, 0.000642021)
192522c9b7c41f7a761f8a2ba792268a	-5.8393050049999875	-0.004441024654999997	0.2579332232353945	0.0011129849516851877	(-6.28379, -5.33306)	(-0.00651611, -0.00244046)
458157e555a80f9ba01d9da37ef787eb	-4.691094255000002	-0.001369774493719997	0.3453165468933465	0.0014968358847592678	(-5.35207, -4.09589)	(-0.00397427, 0.0015738)
3017f87a3b0f5200ed54eca17eef3cbb	-7.51613229000001	-0.005411533830499993	0.34104741889487444	0.0014539637836015608	(-8.0846, -6.81946)	(-0.00836639, -0.00296763)
c5e3c5422835403541b0af331a2cc649	-6.142009780000006	-0.011309536479999969	0.4574096069630058	0.0019790423995044715	(-6.90281, -5.18152)	(-0.0153712, -0.00774449)
be7fc30c58dc772f88007fdefcf21a96	-7.914180825	-4.5069096222500066e-05	0.20255659311923027	0.0008709747540594107	(-8.25978, -7.51827)	(-0.00160138, 0.00156762)
3d766867c97f511431bf97e059d6498f	-5.6612077450000085	-0.0003269142524240005	0.20241555670196146	0.0008661499871064518	(-6.03072, -5.29786)	(-0.00181465, 0.00138351)
9099a7f671b923c7b07c12508f17270a	-7.970426125000016	-0.0005730537104149988	0.26761379087919657	0.0011559999868630162	(-8.45703, -7.46492)	(-0.00288628, 0.00143765)
4973330392dab23937c67af9843e5359	-7.621821180000003	-0.0017753135319049991	0.2628715473551818	0.0011462938263779585	(-8.142, -7.13918)	(-0.00378498, 0.000474114)
2cf53730a41137e7ad95ed3680541d80	-8.807557359999997	-0.0015878947802445012	0.42042177145175336	0.0018139268454145424	(-9.59785, -8.0713)	(-0.00490662, 0.00187961)
2a0968119cb66a61a416f8d924c224ac	-6.621603295000006	0.0018346147448050013	0.5249711132716669	0.0022373763597112817	(-7.51891, -5.55942)	(-0.00239658, 0.00598118)
a4e2a4e1321a599651edf92f6999e78e	-7.098973230000007	-0.0019656328834749995	0.4651650061140317	0.0020130912806295017	(-7.96892, -6.25453)	(-0.00555844, 0.00178499)
782772ed674928794b78f5a59ee3d08c	-9.322450459999988	-0.00039511895449650036	0.28528286349181275	0.0012286423622203894	(-9.83777, -8.7643)	(-0.0028542, 0.00168978)
ab5c396eaf731e031c9764a05b798753	-8.122256639999998	-0.0019329732516790029	0.25358297459965734	0.001086249596419664	(-8.58176, -7.65133)	(-0.00381984, 0.000194193)
04195686f2b70585790ec75320de0d6f	-5.06248911500001	-0.003638894181730005	0.3959140657284949	0.001715410706142077	(-5.88389, -4.39629)	(-0.00681541, -0.000268393)
9f4d14b114e7499772a797790d81c1db	-4.948719349999996	-0.00010451879522699979	0.1370341227048122	0.0005852617623922449	(-5.19258, -4.67645)	(-0.00114786, 0.00105252)
b1f2146bef78066448576fceeb6b644b	-4.124102584999995	-0.0023324430276500012	0.18182521466883453	0.000775568590437744	(-4.46251, -3.77685)	(-0.00380393, -0.000921952)
3bff9ab82e7f2a76cc22e687ac7b72fd	-7.18192183000001	0.0020197131121500005	0.40107905860896226	0.001719512325245234	(-7.92698, -6.44052)	(-0.00125678, 0.00521912)
c1365ec008032ee718dcafaf5ac17adb	-6.582121385000005	-0.0017472295086964987	0.22215381470465856	0.0009476363016319363	(-6.9888, -6.18673)	(-0.00340378, 9.45757e-05)
cc968157f7691aab95df444e8cd103e2	-5.332624704999988	-3.1124079117999935e-05	0.13267181695112562	0.0005705571793952809	(-5.57197, -5.07655)	(-0.00105326, 0.00108519)
