Feature	Intercept_mean	oils_fats_nuts_mean	Intercept_std	oils_fats_nuts_std	Intercept_hdi	oils_fats_nuts_hdi
aed0d8840bb7da5eacd80c6f9a1f91ed	-9.429113544999995	-0.007019235475279994	0.14052168797656467	0.0029732808594857838	(-9.67793, -9.14884)	(-0.0125408, -0.00136037)
0b05a2e48cdc5f9e766bb0f4c209d4b4	-8.653766120000014	-0.002769775807859997	0.09004654507334302	0.0018751535215870126	(-8.81697, -8.49345)	(-0.00613648, 0.00075053)
f9b9b7db378357774e672fe5ba242b12	-10.135012380000003	0.004997884860050012	0.13011505367956308	0.002604634529028175	(-10.4106, -9.91857)	(0.00025406, 0.00995244)
95f975f50235610bca818dcc9d97f7d6	-8.838738234999996	0.00039045402569500015	0.21012711693409497	0.004402544379784644	(-9.19999, -8.42816)	(-0.00816412, 0.00811212)
ecaa9f4e15a28f212d9bd60f749191ab	-7.37212507500002	0.00064129853406	0.11609996187981464	0.002480236603303089	(-7.58485, -7.15847)	(-0.00387031, 0.0053474)
a6fa2de5f4576d1d77b1616786e3dd52	-8.858739489999977	0.002307591507584998	0.07875927068504324	0.0016531255562407504	(-9.00517, -8.70845)	(-0.000783649, 0.00558191)
1fa555f9a74d47a6ca7a65a347bc885f	-6.251982794999988	0.007292388910000023	0.09337988975704543	0.001964287598913208	(-6.41293, -6.05942)	(0.00368033, 0.0111493)
149e7d5e484d157f2ac6140a2111618e	-4.120516629999997	-0.0023501985834449997	0.08003070381699204	0.0016995001841157264	(-4.27777, -3.97828)	(-0.00564009, 0.000654687)
605c54065160b61d47c4d5f87ffbe6bb	-8.893891034999992	-0.001141459162355	0.14292586999447912	0.0029467141706051767	(-9.15074, -8.61065)	(-0.00679986, 0.00419259)
5034598009be77942a505e7c9978b06b	-8.205327555000002	0.0028269158166000052	0.12969450691672327	0.002714738115396442	(-8.44752, -7.95527)	(-0.00192891, 0.00819544)
8526f1f5fd2dcff7e7a73db743c829d2	-6.409720270000003	-0.0007312026882099991	0.10735708335236718	0.002225584818859242	(-6.60438, -6.20302)	(-0.00504236, 0.00335176)
24ef07664cfa04a819d7797a89e653b6	-9.151676680000001	-0.009701863321299983	0.14823135872101295	0.003270010797511313	(-9.42236, -8.86818)	(-0.0158623, -0.00367817)
03fdbec0c9b63a05ae79f92c6d3a4cfc	-7.43784739000001	0.007515840772645002	0.23105715337376578	0.004894270456504163	(-7.88522, -7.02325)	(-0.00132924, 0.0167926)
aa3e2d76e864d7909b51110e211ef36c	-8.771921629999996	-0.0005080999213700004	0.1894189556832767	0.004112994515988489	(-9.10377, -8.40283)	(-0.00746573, 0.00760913)
7efeb75fc542932a033b37b887994dc8	-7.856513015000014	-0.010102791288450019	0.2387114261212898	0.00520316396776695	(-8.29265, -7.40908)	(-0.0200874, -0.000603766)
2371e52106292ac4c33aec6f57cace35	-7.399799045000012	-0.00713366200009999	0.10859716470303424	0.0023091243704890132	(-7.60675, -7.20673)	(-0.0115325, -0.00287738)
913d55d109820d0f3fad120be103c64f	-8.405383060000009	0.0007536123013750016	0.1697393773181002	0.0035703383188034257	(-8.74841, -8.10235)	(-0.00555959, 0.00750325)
c82032c40c98975f71892e4be561c87a	-6.732075144999992	-0.007729045115000012	0.07835676523554926	0.001620651993513439	(-6.87465, -6.59126)	(-0.0108357, -0.00481976)
ac9166cff57e7ff3581eaf798edc726c	-7.122974534999997	-0.0014389249526549994	0.2131904133421194	0.004430605949466129	(-7.49783, -6.69897)	(-0.00972331, 0.00686212)
949af2c28ba6c0345ae58b9aed00a2c0	-7.520938620000011	0.00029317571974	0.19616909579185893	0.004148131633147354	(-7.91047, -7.17538)	(-0.0069324, 0.00842816)
8a261f382a739bbc5f9494b2c64c2744	-5.284019059999992	0.0010571209769200006	0.07677299239847567	0.0016201316306686904	(-5.41591, -5.13293)	(-0.0018792, 0.0040801)
e91f1c5b67ffecb5ca3ca3b393a50f00	-4.958325450000003	0.007559066844649998	0.1490418061796673	0.0031123117125100457	(-5.26365, -4.69819)	(0.00178898, 0.0133647)
99b02f389bd0b7abad0d4d8affb09e22	-9.671220364999993	-0.001951461479775001	0.17858112345070742	0.0038262420228742885	(-10.0059, -9.34304)	(-0.00913932, 0.00511075)
d3d99580d90cca486a23372a474e9571	-9.223754470000019	0.006566481972650008	0.14568402968314378	0.002938352357474865	(-9.49439, -8.94602)	(0.000799102, 0.0118172)
7076b69bea6fb40b94f8b32fd85fdb46	-9.80310835000001	-0.00025879707227549994	0.16106538206137738	0.003445510727778858	(-10.0972, -9.49465)	(-0.00679828, 0.00592186)
e82ab12c51a893c6d7938a16632199a8	-7.438428720000008	-0.0025014535327845017	0.20783857974125391	0.004552620276045203	(-7.82462, -7.04515)	(-0.010293, 0.00658933)
2ae945b550c248752a5b463c9aca1a6a	-9.608592265000013	0.0031687009383855004	0.19060451329472697	0.0040923690819070985	(-9.95331, -9.21621)	(-0.00464835, 0.0109524)
b423592b0ae631882095792b27729b9c	-9.52983447	0.01603824214999999	0.19351526360191607	0.00391204446292537	(-9.90797, -9.18707)	(0.00880572, 0.0235532)
3f1ed51e954b35a8108c12dd882b696b	-7.070654040000004	0.00022334621524600003	0.14163939559027494	0.00299584580799648	(-7.36979, -6.82694)	(-0.00516176, 0.00592157)
1fb601d8edb6994ffb112ad1a34828d5	-9.37582224999999	0.005160676107395002	0.15405435607225618	0.003124027378332863	(-9.6511, -9.08147)	(-0.000612229, 0.0108297)
9f74473636e6874853d88dfcbcecff49	-6.83734125500001	0.005213226228579997	0.15487018796745533	0.0033380453208783495	(-7.1123, -6.53872)	(-0.000860273, 0.0113516)
4c731267e801c2afe253b5cbb58bdd24	-4.511095069999991	-0.0038346574006999975	0.0682892935956662	0.001379834235692314	(-4.64492, -4.39339)	(-0.00638307, -0.0013166)
14387daaf0161dd3c971efd0f8806ffd	-7.959892729999998	-0.0007745816799999992	0.10388384590034723	0.002131884697360526	(-8.16729, -7.78773)	(-0.00456775, 0.00321852)
8a20667bca2eaf2a0687995af876a84c	-6.954321965000019	0.007494375350850006	0.22718917418813922	0.004639412248851589	(-7.40157, -6.51404)	(-0.00133356, 0.0159759)
131d3b899e72f19fcae1b0f9f8f3a009	-5.473245359999998	-0.0003342300125344998	0.2943394337299542	0.006295653180861673	(-6.01079, -4.9259)	(-0.0123446, 0.0113412)
c0c365b5a32a28b8d2602de07c5d0b06	-7.804575649999989	0.004160197266040002	0.21485083890335985	0.004571131939157154	(-8.21136, -7.4228)	(-0.00431067, 0.0125132)
0f6da5f59be656db2dadef7bf2d1a2e6	-8.81641190499999	0.006607129362849989	0.12255166387781517	0.0024887979236033063	(-9.05313, -8.59606)	(0.00221609, 0.0114118)
c8fce068920feb387167d44c01689295	-6.864459540000004	0.011605138054500018	0.16988368221341443	0.003646386838470016	(-7.18593, -6.53911)	(0.00494417, 0.0185831)
86deb5cf8d6f29d383136e0d09863b69	-9.851789704999993	-0.0035769181613050038	0.16241064579227224	0.003423448021843172	(-10.1603, -9.56851)	(-0.0096924, 0.00304425)
79db4c4f494c95856ce31b42f267c4c4	-7.9548180299999975	-0.0004987752830950013	0.21567296424011767	0.004315106278101715	(-8.35928, -7.56434)	(-0.00861518, 0.00727289)
dde2f514908a4fcaa80827346c7b7a19	-7.9505364050000145	-1.837112500499996e-05	0.08885916839767281	0.0018242167730603386	(-8.11129, -7.7812)	(-0.00334669, 0.0035762)
7dfa96abfa7484bb6c9cfa90dc9b606f	-6.658547795000008	0.019452598765000047	0.12273606142323433	0.0026667571967854352	(-6.91061, -6.44579)	(0.014598, 0.024539)
25f9cac7332bfbe3973f03bae0ee15cc	-9.874161065000004	0.008797993423999992	0.14063002329131472	0.002888074757239531	(-10.1374, -9.62412)	(0.00348263, 0.0141936)
447b9d6a5c17543a456c597e65b37139	-4.433291140000001	0.0012942543304499989	0.056804275612848	0.0011948454714995403	(-4.5328, -4.32232)	(-0.00088634, 0.00353904)
ccce7fe8aa849bed027f6898300e0c45	-8.77323005499999	0.0044186774853	0.16084862858273605	0.0033875495161293937	(-9.06555, -8.48463)	(-0.00159334, 0.0111706)
363c1c39d58bce4fc3218659d0944258	-6.1483541649999935	-0.0029926926407999994	0.10382551585136844	0.0022142332858440745	(-6.34705, -5.96263)	(-0.00685443, 0.00128341)
7be9bac1b13acbd8acf0de464d7c20e6	-7.724468555000004	-0.004150412725434995	0.10916659509328833	0.0023097695360096227	(-7.95065, -7.53617)	(-0.00858781, 0.000183205)
2ab8310e1e510f8045c7f4d191fa36be	-8.989570439999964	-0.0017656886749249992	0.174032577149528	0.0036468532342920175	(-9.32724, -8.6727)	(-0.00838777, 0.00515148)
a66dd8d31584930c2b0f811f572dddcf	-6.8601480849999925	0.0009182253322349988	0.13221062961041669	0.002674165385291495	(-7.10024, -6.59652)	(-0.00434159, 0.0058431)
10155b2834300619ce0102110a37b057	-7.008800680000002	0.0013796414310360042	0.06864948992408902	0.0014368193055905524	(-7.12867, -6.87513)	(-0.00103124, 0.00426038)
fca904abacabcc0591dd00b0427f9180	-9.816956380000011	-0.006652627152049999	0.14275189724517	0.003057282433972958	(-10.08, -9.55478)	(-0.0123809, -0.00085918)
